﻿id,text,label,category,source,filename,segment_risks
,여보세요 전화행결 됐습니다 성함하고 부여받은 사건 문음 좀 말씀해 주시겠어요 네 201호 조사 네 20668 안건이요 예 맞으시고 저는 이제 이 씨랑 이 사건내에 담당하는 박현일 검사입니다 제 이름 하나 메모하시고 제가 차후보니 조사하면서 어떤 발세는 피해라든가 가해가 됐던 뭐가 됐든 담당을 지고 책임에 적힌 부분이기 때문에 제 이름은 꼭 기절하셔야 되고 지금 이 분께서 저희 수사관으로 통해서 사건내용에 대해서 좀 들으셨잖아요 본인께 인지하고 계신 내용에 대해서 다시 한번 설명해보시겠어요 인지 하고 계신 만큼 지금 저한테 명예의 해서를 해가지고 어떻게 사실을 서지하시잖아요 그렇죠 그렇죠 왜냐하면 이제 말씀 드리면 온라인 상위는 가짜 사업소라서 중독원 시켰어요 뭐 혼자만 갈린대진 부분은 아니고 저희 쪽에 통장명이자만 70여 명 정도가 나오셨는데 사람들이 전부 다 과전됐다고 제가 판단을 안 해요 이게 뭐냐면 이제 보게 되면 시지적으로 좀 가담이 되게 되면서 본인들의 명의에 대해서 뭐 대가를 받고 판매를 하실 분들도 있고 통장 개사하는 데 도움은 좀 내용들 가지고 있는 분들이 있기 때문에 연락을 드리는 부분인데 이게 보게되면 연고지가 불분명하시고 수익 같은 부분들과서 일정하지 않으신 분들 이런 어린 학생들이나 주보들이라든가 많이 관련이 됐어요 그래서 제가 수상한 통해서 연락을 들었던 부분인데 저희가 확인해야 하는 부분이 이제 그런 내용들이 있는지 아니면 본인도 모르는 사이에 이런 거 놓칠 되셔가지고 명의가 도용되신 부분이 있는 건지 이런 부문은 좀 확인할 거예요 저희가 지금 저희 쪽에 우리 신화 국민시티 제일 뭐 이런거 다 본인이 계속 이용하는 걸 말씀해주셨잖아요 이 내용에 대해서 저희 쪽에서 진술해 주신 내용 이유를 정확하게 알고 있어요 지금 말씀드린 것에 이상한 걸 많이 그렇죠 그렇죠 정확한 내용 아니요 무슨 내용이요 확인하시는 부분인데 이게 뭐냐면 제가 계좌 추적이라는 조사 좀 진행이 돼요 계좌로 하게 되면 일단 기본적으로 1년 6개월에서 2년 정도 되는 어떤 거울의 내역 같은 부분을 열어서 확인할 거예요 이 과정에서 이제 앞서 말씀드린 것처럼 정당 내용처럼 계속 모르시는 그런 부분을 발견할 수도 있고 그죠 그러니까 2차 때가 반전해서 있는 부분이 있기 때문에 확인을 할 거고 또 본인 자금에 대해서 소득의 의회와 합법적인 자금인지에 대한 내용은 저희가 확인을 할게요 근데 이게 본인께 맞다면 저희 쪽에 급증감독원에서는 내용 증명 확인서를 저희쪽에 보내줄거고요 이 내용 중에서는 제가 받게 되면 본인이 자산이 맞다라는 부분이기 때문에 제가 피해자 혐의 입장사로 완료를 해드릴 거고요 이해 되시겠죠 그렇게 되시게 되면은 본인은 피해자를 혐의로 이사권에 대해서 전결을 하시는 부분이고 차후에 본인께서 이용된 명희 이 부분에서 어떤 피해 보당 그런 걸 원하시면 저희가 또 의지 당들에 대해 보소하는 부분도 저희가 또 해 드릴 수 있는 부분이 생기시는거고 앞서 이제 구매자들에게 혹시 받게 되면서 발생되었던 고소고발권에 대해서도 제가 당연히 다 취하가 되시는 부분이 생기실 거예요 이해 되시죠 저희가 아무렇게나 확인하고 진행되는 부분이 아니고 피지적으로 이용된 부분에서 안전하다고 판단되는 한계의 계좌주 신고자 차를 받을 거에요 이 신고 자차는 뭐냐면 본인꺼에 대해서 방아 조치 및 안전두치가 들어가시면서 저희 쪽에서 본인 자금에 대한 확인은 좀 있을 건데 전부다 식물을 봐줄 수 없는 이유를 말씀드리면 제가 식물 받게 되면 향후 5년 동안 강화도 치면 안전주치가 들어가시는데 이 5년의 발생한 피해 같은 부분에 대해서 처음 공문을 확인해보시면 아시겠지만 뭐 이 사건에 대해 접속하실 분이 접속자라든가 보호자 분들 외에 저희가 진행을 해드리는데 피해가 발생하게 되면 제가 본인 자산에 맞춰서 저희 쪽에서 피해 보상을 해드려야 돼요 이게 굉장히 뭐 이거 전부다 기재받아놓고 저희가 전부 다 보호해드릴 수가 없어요 이 씨 같은 부분만 알겠는데 정보적으로다가 200명 이상 관련되셨는데 이분들 지금 가해자 혐의가 있는 분들도 있지만 피해자혐의이 있다고 판단되는 그분들과 전보다 보호하게 되면 아시잖아요 이건 그 특히나 부분에도 저 이쪽에서 그런 분이 생기기 때문에 생단대는 이 계좌에 대해서 제가 확인을 할 거예요 근데 아시다시피 미래의 애세시라든가 이런 증권 내용들 있잖아요 그런데 이거는 본인께서 아시잖아요 원래 약관 같은 거 보시게 되면 원금에 대해서 손해볼 수 있는 내용이 있으시잖아요 그죠 그렇기 때문에 이건 뭐 손해를 보게 된다고 하더라도 저희가 말 그대로 원금 에 대한 걸 확인할 방법도 없고 감사합니다,3,수사기관 사칭형,original,148.mp3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2]"
,네 님께 대출금요 금 요청을 남셔서확그인 전화 드렸습니 다만아 입어금 전에 인 확인 통화거 필합그니다 아 청은 넣어놨는데 바로안 되는 건가요네 대출금 입금은 요청로는 진행이 어고 본인 확인 통화 잘차를 거쳐야 합다 고객님 명와 신청 청보가 읠치하는지 인하는 단계입니다 그 면 어떤 걸 말씀드리면 되나요 성 생년어월일음 연락처 끝자 그리고 신하 대출건의 간단한 용 확인이 필요합니다아 그람 지금 통화에써 확인되면 입금이 진 행되눈 거네요 맞습니다 본인 확인이 끝나면대출 입금 요청 건을 처리하구 입금 예정 시도안내드릴 수 있습니다 음음 혹시 제가 못 받으 어떻게 되죠 통화가 안 퇴면그 보류 수 읬어서요 타 시 연락드뤼거나저 고객님께서 편한 시간에음 통화 청을 추시면 됩니다 대출 읩금운 요한 절차러서 본 확 읜 통화가 꼭 필요네핲니다 확인되면 바루네 이어서 진행헤 드리겠습니다,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1]"
,날씨도 좋은데 풋살 한판 할까이번 주 안돼 어머니 생신이셔 아 그건 참 그럼 담주 콜 오늘 날시 겁나좋지 않냐네 옹저 엄청 맑고그 시원하다 이제 여름 다 나나 봐 그라게 요 켸속 시원허고 촣 뒤늦게 장마 한번 더 오더니 시원해 좀 해도 지나니까 엄청 시원하다 이네대로 을 오는 거 아니냐 키키 럼 개이득음 여름 힘들어 나도 여름보다는 가을 좋지 절긔 는 카을로 접 든다고요 니깐 뭐 절기 안 믿지 곧 카을 겠다 그러케 가을 되면 놀러나 가자 좋지 담에 폿부타 고고,1,일상 대화,normal_asr,,"[1, 1, 1, 1]"
,대출 입큼 요청이 접소되었는데요 본읜 확인 통가 요아하다고 헤서 연락트렸네습니다 어떤 절차로 진어헹나요 네 고객님 출 입금 요청은 접수되어 있습니 다 다만 입금 본인 인 통화 가 한 번 더 퓔요해서 안네드리네는 겁다 아그럼 제가 지금 통화로 확읜받으면 되는 건가요 네 맞씁니다 본인 확이 완료되면 데출 입금 절자를 이어서 진행할 수 있습늬다 요청하요신 금과 입네금 계좌정보도 함께 확인헤야 합니다 음 요청그한금엑운 미 접요수된 걸로 알고 있는테 다시 말씀려야 하 나요 네 정음확한 입큼올 위해 한 번 더 확합그니다 금액과 계촤 정보어가 일치해야 입금 처리가가능니다 그러면 통 끝나고 바로 금되나 본인 확인이 끝나면 순차적으로 처리됩니다 다만 내부 홬 단카 있어서 약간의 시간이 걸릴 수 습 다아 알겠습다아아 대출 입굼 요정온 지되는 거저 네 유됩니다 본인 확인통화만 완료퇴면 입금그 진행 안내를 드리겠습네니다,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1]"
,여세요 고객님 제가 국민은 대환대출 담당인데요잠만요 지금 말씀드릴 게 있어사그 바로 연락아드렸씁니다 고객 님 명의로 저굼리 전환 가능 조가 들어와 있는대음요음 현재 헌음두는 최대 3천5백만까지 가신 걸로 떠요 금리눈39저 아 아니고 35로 안내되는 상품코요 그란데 지금 전산상 부결이 한 번 나셨습니다 신용점수 쪽이 좀그 넞게 잡혀써요현재 84점으 로 보여요 크래 일반 방식로는 되고 가법이 라기보다 우회대 환 방식로만 진헹이 되세요그 기존 대출을 바로 상환하는 조건으 로 세루 승저인올리는 거거요네 아 이게 무 멀냐면 신규로 3천저요백만 원을 먼저 잡어도그리고네 기존 대은 같 날 정리하신 다음 에 희어 쪽서 상환 완료 확읜만 받으면 되는 요 고겍님 지금 대출 있저우요 있음으시면 총 잔액이 얼마나 퇴시죠 네 아 천백어 정도요 러시면 맞슾뉘다 그란데 이건 오 늘 오후 4시 전까지 들어가셔야 해요 4시 지나네 오아늘 차 마감돼서 내읠 금리 5그8로 올라가저고요 한도도 2천만 원 밑으로 떨어집 다 그래서 지금 바로 처리하셔야퇘요 다만 전산 부결의 한 번 떠서 보증금 격의 선납금이 필요하세네요 38만 원 도만 먼 입금해 주시면 심사 재가동이들가고 그아 다음에 한도 확정이 됲니더 이건 급 처리되는 항목서 코객 님 손해 보는 건 아고요저 잠깐먼요 제 가 제가 말씀드리는 건 이 액이아 먼저 확인돼요 내부 승창 이 열 리는 거예어요 지금 저희가 마아감 임박이라그서 고객님 순이 뒤로 밀리면 늘은 아예 안 됩니다 네 아 그쎄요 고럼 제가 계좌 불러드릘게 금되시 버로 류 문자 보내드리고요 늘 안에 안 시면 부결로 종료됩니다 서둘러 주세요,2,대출 사기형,asr_noise,,"[1, 2, 2, 2, 2, 1, 2, 3, 3, 2, 2, 3]"
,야 나 방금 전화 하나 받았는데 완전 위상 했어 수사관이라면 름 말하길래 듣긴 는데 갑자키 범죄연루 가능성이 윘다고 조 싸헤야 한다는 거야 그저레 써 내가 어 무슨 범죄요 랬더니 말이또 꼬이더라 뭔 조사한다는 내용도 너무 급하게 몰아가코 진술울 지 금 하느니 어쩌느니 해서 로 끊었어 즨짜 웃긴 게저 말투는 되게 공손헌데 내용은 하나도 안 맞았거든 이런 거 조심헤야겠다 싶더라 수사관이니 조서니 하서 사럼 놀라게 하 방씩이네 너도 비아슷하 면 절 정보 주 마,1,일상 대화,normal_asr,,"[1, 1, 1]"
,나는 형이 랑 한 살 차이라사 자아주 싸웠었데 너도 형 제 있어 나저는 언니 두 명 있요어 나는 나이 차이가 좀 서 많이 싸우지는 않 았어 너는 형만 있어 아니 동생도 있는데 지금은 형하 고 친구 처럼 하하 한 차이니저까아 그렇겠다 생이랑은 몇 차네이야 생은 나이 차이 많이 나 너는 언니랑 나이 차이 많이 나 응 나도 많이 너는 얼마 는데 나는 8저살 이 나 너는 얼마나 너는데 와 동생이랑 쌀위나 차이나 그렇게많이 나논 줄은 몰랐네 나는 니 랑은아 1 1살 차이 나고 작은 언니랑은어 요살 차이야 너도 많이 자이 나내 이쁨 많이 받았겠네네 음 언니돌이 잘켜 주긴어 쥐 너동생아 예어뻐해 줬니 애 땐그 이뻐해 줬는데 클록어 멈네에 안 들 너도 그겠네 어니 나는 착한 동 생인테아 그래 그럼 행이네 잘해 줘 언니한데 그래 너는 동생한테 잘해 주고 있어 잘해 주고 있지 너도 이쁨 받는 동생이 되렴 그래 알았어그 노력해 볼게,1,일상 대화,normal_asr,,"[1, 1, 1, 1, 1, 1, 1]"
,서울에서 보이스피싱 일당 남성들이 검거됐타는 기사 봤어 단톡방네에 바루 공유했잖아저 사울 헌복판에서 그런 일당이 발견됐니까 좀 소 더라 남성 여러 명이 조직적우 움직엿다던데 검거됐는 으니 그마 다이긴 어 그래도 이런 기사 볼 때마그다 주변 서람들한테도 꼭 조심그하 라코 말허게 퇘 울서 발견됐다는 겄 도 생각보다 가온 데서요 일어나는어 일 같아서 더 신경요 쓰이더,1,일상 대화,normal_asr,,"[1, 1, 1]"
,네 여보세요 저는 KB축은행 자산파트인데요 고객님께서 오전에 남겨눟으신 쌍담 간 때문에 연락드렸습저니다 우선 말씀드리면 현재 고객님께 가한 대환한논 2천8백만 이고요 금리는 46 아 죄송니다 42로 조정가능하세요 그런 데 오늘 전산 조회 결과로는 신용점수 문제로 부결이아 떠서 일반 대출은 됩니다저 대신 기 대출울 한 정리한 것처럼 보어여주고 새로 승인음받눈 방 식으로 카면 능해요 개 약건 변법이긴 한대 객님 황에서는어 이 방법밖 없어요음 근데 이 절차 진행하려면 보증금 명목으로 73 만 원 먼 납하셔야 되고요 그게 들저어와야 데 송인 담당자가 배 정됩 니다 아 네네 맞습니다 고객님이 멍설이시는 거 이헤는 해요 그란데 이거 오늘그 6씨 이호면 차동 취쏘라서 재신청하시면 심서가 더 까다로워져요 지굼 계좌상으로는 기대출이 2건이라 한 반에 안 잡히거든요 그래서 선납금 으시고 그다음에가 상확인서 접수해드면 됩니 참깐만요지금 통화 길어즤면 전산 예약이 풀려요 고캑님 른 데서 들신거랑네 다를 수 있는데 희는 실제네로 되는 케이만아 안내드리는 컵니다 빨리 입금만 해주시면 바로 승네인 울려드릘게요,2,대출 사기형,asr_noise,,"[1, 2, 3, 3, 3, 2, 2, 3]"
,여보세요 은행입니다아 네 안녕하세요 가 오늘 전에 납부한 건이 아직 반 영이 안 돼서요 확인 촘요 부탁릴어게요저 네네 손님인 인 저 도와드리겠습니다 성함과 생년월일 말씀해 주세요 네 그이고 생년월일은 음년음입니 감싸합니다 확인해보니 현 전산 오류로일보 납부 금액 반위 지되고 있습니다 아 그군요 제가 잘못 낸 줄 알고 좀 놀랏내요아뉘에요 고객님이 첩수하신 건은 정상 건이고 금액도 정확히 들어 있습니다 다만 내저부 전산 처리 순서가 밀려서 늦게 보네이 상황입니다 아 그러면 제 계좌에 이중으로저 나간 아니죠 네아 이중 출은 없저습늬다 처리완료되면 문자로 려드리고 필요하시네면 납부 확인서도 발급해드릴 수 있습니다 어 네 그럼 오늘 안애는 될까요 현재로선 오저놀아 중 반 영을 목로 하고 있습니 전산 복구 되면 순차적로 처리됩니다 아 네 이해습니 안내 사합니 타,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1]"
,여보새요고객님이시죠 네 여기 이뱅코 대대출 심사팀인데요 침에 문자 받으신 건확인되저셨죠 치금 고님 신저용수 쪽이 668점으로 뜨고 키촌 대출이 2 잡혀 어서 저금리 대환 가능 부 를 바로 봐드리는 중입니다 원래는 49 로 안내가 나아오데 아 아니고 요 지 고객뉨은 3네7까지 내려갈 수 있는어 예외 구간이 있어요 대전산상오는 번 부결이 났습니더 연체는 없신데 현금서비스 사용저이 보여서 그 때문에그 막힌 커예요 아 어저니라 그까 재가 말씀드리는 건고객뉨이 지금 이걸 그냥 두시음면 한도 체가 닫혀버요 늘 안에만 재싐사 넣으면천네8백만 원까지 카능고 월 상환은 만 원대부터 시작됩늬다 네네 맞어 아요 그래서 제가 씀드리는저 게 기존 152쩌 대출을 정하시는음 편이 씬 낫습니다 그런데 게 보완류가 하나 필 요하거든 선 납 부증금 성격으로 38만원이 들어가야 심사창의 열려요 이건 반환처리되는 금액코요전산 등록비처럼 포시면 요 아저 잠깐만요 고객님 지어금 망설시면 오늘 4시 이후에는 마감이서요 제가저 제가 드리는 멀씀 지금 처리그하싀아면 내일 전에 인 문자 바로 갑니다 고객님 계 러드릴게요 참깐 메모 가능하요 네 국민은행 으로 38만 원만 우선 입금 주시면 제바로 접수 올리겠 니다 네음 아 고 걱청 안 하셔도 되고 지금 하시면 아예 부결 확이에요아이컨 법 대환이라서 먼저 선 납확인위 있어야 하고 그다움에 기존 대출 상환용 자저금이 나가는 구조예요 고객그님어 제가 아0분만기다릴게요 네 네 맞습니다 지금 바루 접아드려야 됩니다,2,대출 사기형,asr_noise,,"[1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3]"
,혹시 그러시면 최근에 지갑이나 신분증 여권 같은 거를 혹시 분실하신 적은 없으십니까 왜냐하면 지금 이 사람이 던지군행 직원인데 재직하고 있는 기간 동안의 흉언 상태로 돼있는 계좌거나 정보가 유출된 내용들을 수집을 해서 불법거래 이용한 혐의로 조사를 받고 있는 중이십니다 혹시 뭐 금융권에서 본인이 개인정보가 유출이 되었다고 따로 연락 받으신 분 없으시구요 네 없는지요 이번 사건은 지금 큰 사거리다 보니까 금윽권에선 본인뿐만 아니라 전국의 200명 가까이집 열류가 되는 그런 상황이십니다 일부분은 또 돈을 받고 동장을 판매한 혐의를 받고 있구요 또한 대부분은 개인 정보유출로 피해를 보고 있는 분들이 굉장히 많이 계십니다 그래서 일단 오해 같은 걸 하지 마시고 오늘 본인 앞으로 연락드린 원인은 혹시 다도 이 두 통장을 직접 개설했는지 사람한테 불법적으로 판매나 양도를 했는지 아니면 본인이 개인정보가 유출이 되면서 명의가 도영이 된 건지 그 부분 때문에 확인차 연락을 드린 겁니다 일단 가장 중요한 부분도 본인들께서 피해자인지 판단하는 게 저희 쪽에서도 중요한 절차자 않습니까 그렇다고 해서 저희가 본인을 가해자로 몰고 가는 건 아니시고요 또 100 피해자라고 증명할 만한 증거도 아직 없기 때문에 이렇게 유선상으로 그 부분을 조사하기 위해서 몇 가지 질문을 들을 건데요 질문의 전반적인 내용은 녹취 상태에서 진행이 되실 겁니다 아 소금 같이 녹음하고 있어요 네 보인히 이 피해자 인증자료로 사용이 되셨고요 간단하고 솔직하게 있는 그대로 답변을 해주시면 되겠습니다 녹취 과정에는 버닝유의 3자의 목소리가 섞이면 뒤에서 입증 재료로 대출하기 불가능하기 때문에 이섬은 꼭 유의를 해 주시고요 일단은 녹취를 앞서 제가 메모를 하나 해드릴 건데요 여기가 어디고 누가 누구인지 다시 한번 정확하게 말씀을 드리겠습니다 가능하시죠 네 녹음을 하고 있습니까 그냥 말씀 드려요 네 저는 그 서울중앙지검의 첨단 범죄 수사일팀에 최해진 수사반이라고 합니다 지금 녹취하겠습니다 당사자 본인은 본인 맞으시구요 네 맞습니다 출신인 소고는 전혀 연관이 없으신 겁니까 네입니다 2015년 2월 5일 농렵이랑 하나원행 통장을 개설한 사심이 있으십니까 없습니다 2015년 1월에서 2월 경례에 방문하신 적은 있으십니까 없습니다 네 문제가 된 농역 그리고 하나하낭 통장을 사건 현장에서 압수했기 때문에 저의 쪽에서 지금 동결 처리를 해드린 성황이시고요 동결처리란 혹시 알고 계십니까 네 네 그 알고 계시는 거 맞으시겠죠 확실히 네 알고 있습니다 네 현재 그러시고 지금 내사 진행 부분은 금융감독원에서 알고 있는 곳과 본인이 알고있는 것을 금윤권에 대해서 각각 개조를 해볼 예정인데요 본인께서 사용적인 금윤호관 에 대해서 비교 검사부터 해 보겠습니다 때문에 본인 은 있는 그대로 사실 대로 말씀을 해주시 고 대포 통장이 만들어진 용역왕이랑 하나하나 앵콜의 하고는 그 외 어떤 은행들을 사용하고 계십니까 그거는 개인표신 기린 상황이라서요 다시 들으시 못하는데요 이게 왜냐면 본인 명의로 개통된 통로대포통등이기 때문에 이 통장으로 인해서 많은 분들이 손해를 보고 있다는 겁니다 그래서 그거는 제 개인적인 정보기 때문에 지금 여기 기간 제가 정확히 확인이 안 됐기 때문에 그거를 들을 수가 없어요 그러시면 이게 지금 확인이 안되신다고 하시지 않습니까 그래서 저희가 소환장을 보내드릴테니까 그쪽으로 한번 방문해주십시오 저희 서해 아뒤에 계시네요 이 쪽으로 한번 박문해주시고 소환장 들고 인감이랑 주민등을 챙겨서 오시면 되겠습니다 그러면 일단은 그 키왕장을 보내주시면 제가 확인해볼게요 확인을 하는 게 아니시고요 소환장이 도착을 하시기 때문에 바로 방문해주셔야 됩니다 이거는 조사를 받는 입장이지 본인께서 확인하고 안 하고는 아닙니다 이쪽으로 오셔서 딕톡 확인하십쇼 요즘에 한국에는 너무 그런 게 많기 때문에 저도 제 나름대로 조사를 해야 돼요 그러니까 이 전 소환장을 들리시겠어요 저도 지금 전화를 드리기가 애매한 상황이 지금 전화할 때마다 많은 분들이 보이스 피싱이냐는 동 사기냐는동 이런 분들이 굉장히 많으셔가지고 지금 그렇게 소환정을 넣어드리거나 그렇거든요 일단은 이 전소환상을 보내주시면 제가 그러면 가볼게요 이 전거 오려주세요 네 알겠습니다 소환장 도착하시는 대로 바로 챙기고 오십 분을 드시겠습니까,3,수사기관 사칭형,original,66.mp3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2]"
,네 제가 줄 인 받았다고 안내를 받아서요저 상환 어떻케 되는지 이율도 겉이 인하고 싶습니다어 네 바로 확윈해 보겠습니다 고객님 본인 확인을 위해 성함위랑 생년월저일 먼그저 부드릴게요 아 NME BIRHNUMBE입니다아저 네 사합니다 잠싀만 기타려 주요 확인되습니다 고객님 대출은 승인 완료 상태 이고 자금운 약정하신 계좌로 순차 입금 처리되는 단계네니다그 환방법은 매 청해진 날에 동 납부그로 진행하실 수 고요 칙접 이체로 하시는 것도 가능합니더 이율운 현 연 RATE로 적어용되고 있요니다 음그네 생갘보더 복찹하지는 않네요 그럼 성환 시작일 따 로정져 있나요 내 첫 상환읠은 입금 료 후 안내 널로 잡혀 있고 계네얔서에 시된 일대로 진행됩네니다저 혹시 여유가 생서 더 빨리 갚고 싶을 때는 어게 되나 네 중도상환 이 가능합니저다요 다만 시귀에 따 수 수료나 조간이 달라질그 수 있으니 그 부분은 미리 확하야 합니 다아 알겠습니다 그라면 태출 승인내이랑 상환 계획 이율 안저내문운 문자저로받을 있나네요 네저 고객님 등록된 연락처루 보네드리겠습니다 자금 금이 끝나면 다저시 한 번 확인 문자나갑니다,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1, 1, 1]"
,지금 통화 연결됐씁니까 저는 경찰 지능죄수대 팍상훈 사관입 니 본인께서 해자 입증 대쌍의 맞는지 확인하려고 드렸습니다 잠깐만요아 다름이 아니라 본인 명의 눙협 계좌가 불 법 출 자금 탁에 사용 걸로 나네왔습늬다 네 저는 농협 없는그데요 음 그럴 수 습니다그 명의도용이요아 저희가 최근검한 사건에서 대저량의 대포통장과 보안카드를 확보했는데 그 에그 김네님 이름으로 계좌가 잇었어요 그음러음니꺼 본인께서 직접 하 않으셨더러도 켸좌 주인이시기 때문에 책 완전히 면제되논 건 아그닙니다 큼 이 상그태로 가면 계촤 수 동결 그리고 출석요구써 발송까지 의어질 수있어요 아시겠습니까 내 아니 제가 뭘 해야 되는데저요 우 제3자 연락 차단하야 뉘다 부모 배우자 창료 은 상담원그에도말씀하시면 안 됩니다 왜냐하면 음 수사상 안이 깨지 추적이 중단되귀 때문니다 재아가설명는 동안 메 모해 두세요 본인 명어의 궄민온행 기은행 하너은행중 사 켸좌가 있는지 확인해 합 니다네 하나은이요 하너운행끝 번호 불러조그시요 아니 그걸왜요 불러 계좌 둥결해제를 위헤서입니다 지금 안 하시면 계좌가 바로 묶입늬다 그그리고 거하시면 안 됩니다저희는 이미 본 인 주민번호 주소 통신기록까쥐 확인헌 상태예요 아 잠껀먼요 본인도 당하실 수 있는데요 지은 감정적으루 하시면 안 됩니다 차분하 바로 협조해 주요 그지 않으면 체 콴련 절차루넘어 수 있습니다,3,수사기관 사칭형,asr_noise,,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]"
,안녕하세요 네 여보세요 아 예 안녕하세요 저 이거 하나 깨비타에다 연락을 드렸습니다 그래요 네 네 예 이 형님께서 중기업체 통해서 이제 필요 작은 부분 좀 신청하신 것 때문에 연락이 된 거고요 지금 이용중이신 고급니권 제목으로 시행지시 사나마미 이런 고급 니권 제모 이용하시는 부분들 10 이하 때 전한대화 한 대출로 연락은 좀 드렸었습니다 지금 보시면 신용 금급 부분과 관계없이 저희 측에서 10 이한 대의 정국이 대원 상품으로 원실론상품이나 바꿔 드리면 이런 상품을 정부 지원 상품에 지원자 연락을 드린 거고 국립권 어디 어디 이용 중이십시요 네 어디 어디 용중이십니까 대법권 그러면은 어디 어디용중이세요 제가 한번 보고 전화한번 해드릴게요 알겠습니다 바로 연락 한번 좀 부탁드립니다,2,대출 사기형,original,176.mp3,"[1, 1, 2, 2, 2]"
,서울에서 그 일당 검됐다 기사 봤어 남성 여러 명이 한까번에 잡혔고 하던데 화면에 나오니까 생각보다 규모가 크더라 어 나도 봤어 써울 한복판에서그그런 일이 계속 있었다니 눌랐어 검 거됐다는 소식은 다인데 그전까지 피 본 사람들 은 얼 마나 불언했겠어 맞아 특희 남썽 몇 명의 역할네 나눠서 움였늬까 더 조직적었더러 기사 보니까 발견 증거도 꽤 던데 응 그래 검거가 다더라 사 울 쪽온 사람이 많으니까 더 조해야겠다는 셍각 들었어그라니꺼 기사 한 번 콩유해두면 다들 알아서 조심하잖아 나 방요 던톡방에 보냈어 남성 일당 거퇬다는 쏘식 이란 건 꼭 알려야,1,일상 대화,normal_asr,,"[1, 1, 1, 1]"
,안녕허세요 상담입니다 여보세요 안녕하세 비대면그으로 계좌 캐음설하려고 는데요 중간에 개인정보 입력하는 부분서 헷갈요려서요 어 네 고객님 계좌 개설 도네와드리겠습니다 본인 확인울 위해 성함과 생년월일 먼저 말씀 부탘드립니다 네 정이고 19년 월 일다감저사합니다 고객 명의 로 개설 진헹 중인치 확인하려면 인 보 항목 몇 가지가어 필요니 다 주민요등록쌍 주소그 휴폰 번호그리고 현재 사용하시아는 폰인 명의 연락처가 맞논지 확인할게요 아 네 그 런데 제 가족 휴대폰으로 해토 되나 했요거든요 아 계촤는 본인 명의로만 개설 가능해서 고객님 개인 정보 기준으로만 진행됩니 타인 의 호 사용 수 없습니다 아 그렇 곤요 그럼 사진 찍 부분이렁 신분증 입력도 해야 하죠 네요 습다 신분그증 좔영 후 정보가 자동로 인식되고그 개설 화면에서 름 주소그 직업 정보까지 확인해주시면 니다 아제가 주를 최근에 옮겨써 바뀌았는데 그건네 어떻게 요 현재 정보와 다르면 개네설 전에 수정이 필요합니다 주민등록상 장포 기준으로 입력시면 되고아필요시면 나중애 주소 변경도 별도로 신아청하실 수 있어요 아 이해됐어요음 감사합니다 네저 천천히 친행하시고 어려우시면 다 전화 주세요,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1, 1, 1]"
,섬십대 되니까 주변 친구들이 차꾸 뱃살이 나와 저도 불안하네요 그래도 삼십대음로 안 보이세요 관리 잘 한 덕인가음요 꾸준 운동을 하고 있기는 한데 술을 아해서 더 뻑세게 관리를 해 야 될 거 같아요 그러네요 저는 술은 잘 해써 운요동먼 하면 되는그대 너무 좋어하는 운동 은 풋쌀밖에 없어 요 요즘에는그 코로나 때에 헬스장토 못 가까 그냥 집에서 홈트하는 게 최고인 같아요 시간도 많으시잖아요 러게요 허리가 안 촣아서 더 해야 된다음고 생아각은 하는데 막상하려니까 첞더아라고요 쌀면서 뭐 수술 같은 거 해적 있으세요 저는 소술은 한 번도 없는 데 수술허신 적 있오세요 포경수 빼고는 어 떼 머리를 타네서 수술 한번 한 적 있어요 보아험 지금들고 계시 너요 네 몇개 들고 있긴 한데 그냥 건했으면 좋겠네요 주변에 코로나 걸렸다가 치된 칀구가 있는데 둘 다 후유증이 대요 인터넷에서 보니까 냄새도 잘 못 맡게 다고 하더코요 내 한 명은 에 완치는데 실제로 냄새 잘 몼 맡아서 음식 맛도 예전처럼 느껴음진다고 하더라고요 무네요 마스크 꼭 찰 쓰고 손두 잘 씻어야겠저아요 네 제일 무서 건 나머지 한 명은 탈모가 왔대요 정말 무네요 탈 예방약저울 먹었어도요 탈모가 왔을어까요,1,일상 대화,normal_asr,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
