id,text,label,binary_label,category,source,filename,segment_risks
asr_aug_수사기관 사칭형_0056_56,안녕하세요 경찰청 지능범죄수그사팀입니다 통화 괜찮으십니까 아 내 지금 괜찮냐고요 이거 쉬간이 없어서 바로 말드리겠습니다 본 명의로 국뮌은행 계좌가 범죄에 사용된 정황이 확인됐고 대푸통장 명의로 올라가 있습니다그 저는 런 적음 없어요 그러아니까 그게 명의용일 수도 있어서 조사하는 겁니다 최근에 신분증 분실한 적 있습까 아니요 없데요 음 그럼 더 문제입니다 개인 정보가 유출된 상태에서 누군가 본인 이름으로 개설했을 가능성이 커요 지금계좌 동결 예정이고 압수 절차도 진행될 수 있습니다 잠깐만요 체가 잘한 아직 피의자 확정은 아닙니다 그런데 지금 제3자와연락하시면 안 됩니다 가족 회사 은행 누구헌테도 말씀하지 마요 왜요 사건이 커져서 이 새면증거가 훼손됩니다 러니까 쉽게 말하면 치금은 비밀 유지가 제일 중요합니다 본 주민록아번호 뒤요 계좌번호 그리고 현재 사용 중인 하나은행이너 기업은행 계좌 여부 확인해야 합그니다 구런 개인정보를 왜 전화로 말해요 본인 확인과 자금 추적 위해서입니다 안 주시면 지급정지 들어가고 출석 통보가 나갑니다 아니 갑자기 무슨 출석 통보예요 내 본인께서 협 안 하시 저희도 강제로 진행할 수밖에 없습니다 지금 바로 거래내역 인해 보시고 남아 있는 금액은 안전좌로 옮겨야 합니더 안전계좌요 그게 아니라 그라니까 압수 방지용입니다 제카 불러드리는 숫자대아로 천찬히 말씀하세요 아니 잠깐만요아 저 진짜이거 사기 아니죠 사 아니다어서울중앙아지검찰 사건 접수 번호로요 진행 중입니다 통화는 녹취되고 있고 지금 끊으시면 불웅으로 처리됩니다 가족에게 하면 안 된다고요 네 절대 안 됩니다 지금 시 혼자 계신 곳에서 계좌 정보부터 확저인하십시오,3,1,수사기관 사칭형,phishing_asr_llm,,"[2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]"
asr_normal_aug_0950,나 사실 대출은 처음라 좀 막막하더라 은그행 가면 바로 되는 줄 알았는데 셍각보다 심사 과이 있라코 소득이랑 제직 확인도 보고 류 도 몇 가지 쟁겨야한다고 해서 내가 괜희 겁부터 났어 너 예전에비슷하게 알아본 적 있다 했지 구때 어떻게 했는지 좀 차어차근 알려줄 수 있어 음 내가 들은 바로는 먼 내 상황에 맞는 대출 종류부터 고르고 그다음 리를 비교해 봐 한대 금리가 낮아 보여도 조건이 달라서 실제 부담이네 달라질 수 있다던데 그게 맞아 그리고 심사라는 그냥 이름만 보는 게 아니라 소득 신용점수 기존 대출 같은 걸 다 같이 본다던데 그럼 나는 뭘 먼저 준비해야 돼 서류눈 재직증명서랑 둑 관련 서류 말고 또 뭐가 있눈지 헷갈려 은행마다주금씩 다르다니 복잪한 느낌이야아 예전애 뉴스에서 금릐 오를 때 데환 얘기 많이 나오던데 그럴 때도 사 다시 받고서류 다시 내는 거야 아 그리고 내가 알아본 건 생활자금 쪽이라서 한도가 나 나오는지두 중요저하더라그 너무 많이 빌리는 건 부담이고 너무 적으면 또 목적에 안 맞고 이 균형을 어땋게 보냐가 어렵더라 내가 각한 순서는 일단 상담으로 대충 가능 여부 보고 서류 챙기고 심사 들어가고 건음 나 오면 금리랑 상환 방식 보고 결정하는 건데 이게 맞눈 흐름이야 어 맞다 심사 중에 추가 서류가 필요하면 바연락 온다던데 그건 보통 오아늘 안에 처리해야 하는 거야 어니어면 며칠 여유가 있어 나 이란 거 한 반도 안 해봐서 괜히 놓치면 다시 차저음부 해야할까 걱정돼 음 너무 급하케 생각하지 말고 순 서대 하면 돼 먼저 네거필한 대출 종류를 정하고 최근 급여명세서나 원천징수 같은 소득 사류 신분증 재직 확인 서류를 챙겨요 그음 심사에서 보는 건 단순히 대출을그 주느냐 마느냐가 아니라 네가 매 얼까지 무릐 없이 갚을수요 있는지 기존부채가 어떤지 신용점수 름 이 어떤지지 같이 보 거야 금리는 보통 기준금리에 가산금리가 붙어서 정해저니까그 눈에 보이는 숫자만 보 말고 실제루 월 입액이 얼마나 되는지 계산해 봐야 하고 예를 들어 같운 대출 1아00만 원이라도 금리 어퍼센트냐 6퍼센트냐에 따라 매달 빠져나가는 돈이 꽤 달라져서 대충 보면 안 돼음또 대환이 가능한지 중도상환수수료가 있는지도 같이 봐야 나중에 덜 억울해 심사 중에는 연락이 오면 즉시 답허 는 좋긴 한 무건 늘 안에 다 끝내야 하는 건 아니고 은행음에서 정 마감 안애만 맞추면 돼음 서류가 뻐지면 바로 보완 요청이 오니까 한 에저 맞춰 보내논 게 제일 편해 그러니까 네가 지금저 할 일은 두 카지야 먼저 필요한 서류 목록 적구 다음그으로 금리 비교를 하면서 네 감당 가능한 상환액을 계산하는거지이 쑨서만 잡히면 생각보다 어렵지 않아 오 그러면 내가 막연하게 생각그한 것보다훨씬 체계적이네어 사 대이라고 하 그냥 돈 빌리는 일만 떠올렸는데 심사나 서류요 금리 계산의 다 연결돼 있네 그럼 네가 은헹 한 군데만 부는 것보다 몇 군데 비교해 보는 게 났겠지 아 그리고 내가 기존에 쓰던 카드 할부 같은 게 있으면 그거도 심사에 영향이 있나 이런 게 자 궁금해져서 시작도 전에 머리가 복잡했어 그래도 네요가 렇게 순서대아루 살명해주니까 좀 감이 온다저 서류터 먼저 챙겨 볼게,1,0,일상 대화,normal_asr_llm,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
phishing_대출 사기형_80,안하셔도 되고 어디 신용 등급 후락이라는 건 14일 이내에 대출기와 처해에도 상황 처리하시는 거기 때문에 좀 등급되는 문제가 안되시니까 제가 배출받을 때 이걸 얘기해가지고 이렇게 하면 되는 거죠 아니요 배출 받을 때는 이렇게 하면 안돼죠 안 돼요 배출로 받을 땐 당연히 뭐 대출 상황 처리나는 거라 이렇게 얘기하면 안 되는 거고요 그렇게 되면 고위적으로 품법으로 대출 진행한다는 거예요 그쪽에서 승인을 안 내드리거나 저희 쪽에서 승인이 불가능하세요 그러니까 대출 받을 때도 무슨 정무산품 받기위해 잠깐 하는 거라 이렇게 말씀하시면 안 됩니다 제가 돈을 빌리면 이걸 가지고 웰컴 저축인회하고 이쪽에 그냥 납부를 하면 되는 거예요 아니요 아까 말씀드렸습니다 공문을 가면 어떻게 되시나요 저는 저한테 전화해주시면 돼요 그러면 거기서 직접 이렇게 주는 거에요 네 제가 공문저출하면 그쪽에서 고객님에게 확인전화들어 오신다고 합니다 아 웰 컴해서 전화가 오고 그러면 시점 가서 국민의시장 가서 한 장부터 설명 드리겠습니다 일단 고객님이 그냥 상황을 알아서 도시가 되시면 예를 들어서 뭐 자금융통하시고 저희 공문 접수 안 하고 바로 상황을 하시게 되면 신용상황 대출입니다 거기 때문에 고인 전단이 저의 쪽으로 이관되지 않기 때문이 대출이 불가능하시고요 상환실에서 할 때는 저희한테 미리 말씀해 주셔야 하지 제가 이쪽 저 존에 연직 기피탈 금위사에다가 공무접술래요 공무접수래 내용은 뭐냐면 고객님 이대한 신호공점이나 자료나 이런 택사를 조정해서 저의쪽을 넘겨달라는 이런 공무 내용 입니다 그 공무생론 내용을 고객님께서 동의를 해주시고 전화를 받아주셔야지만 전선 자료가 저기 넘어 오기 때문에 공문 접수를 하고 나서 상원 처리하시고 나서 그다음에 저희 쪽이 되시려고 하는 거예요 그렇기때문에 최종성이 나오시면 오늘 원하시는 지점적으로 제가 그때 연결을 시켜드립니다 그래요 원하는 지점은 제가 아니않아서 고객님이 동네만 어디 동네가 좀 편하지겠다 말씀하신 면 동네 가까운 지점으로 연결시켜 드리는 거에요 그럼 상황을 먼저 하고 그거 하는 거구나 은행가사 해야 되는 거구나 상관체를 하셔야 하지만 전쟁 자료가 너무 오기 때문에 그을 전절자료를 토대로 해서 저희가 대출하는 거죠 저도 궁금해서 그러는데 그런 상황을 제가 직접 저기다 더 출근해달라는 거죠 그렇죠 고객님께 사실은 맞죠 고객님이 받는거죠 아니면 재니고 중간에 딴 데다가 있을지 하고 아시겠죠 그렇구나 고객이 좀 뒤적하시는 거지 당일은 그래요 지금 여의도 그걸 그랬어요 네 네네 맞아요 도전포 여음도도 33번지 아 그래요 네 일단은 일이덜 얘기는 해놨으니까 그거에 대해서 한번 저장 전화 좀 알겠습니다,2,1,대출 사기형,phishing_original,80.mp3,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
aug_대출 사기형_0063,여보세요 고객님 안녕하십니까 여기 우리저축은행 대환대출 심사팀인데요 방금 조회 건이 하나 떠서 바로 연락드렸습니다 네 저요 네 고객님 맞고요 지금 기존 대출 이자 때문에 저금리 대환 가능하신데 오늘 안에만 정리하셔야 돼서요 아 잠깐만요 지금 무슨 대출이요 네네 고객님이 원래 118프로로 잡혀 있던 건데 저희 쪽 특별한도 49프로 아 아니 46프로로 조정 가능하십니다 다만 신용점수가 612점으로 내려가 있어 부결 위험이 좀 있네요 부결이요 네 그래서 편법으로 기존 건 정리하고 신규로 다시 여는 방식으로 진행해야 합니다 그러니까 제가 말씀드리는 건 보증금성 예치금 87만 원만 먼저 넣으시면 전산상 한도 풀어드릴 수 있어요 그게 왜 필요해요 고객님 이게 심사 반영용이라서요 지금 지금 처리 안 하시면 오늘 4시 마감이라 내일은 이 금리 안 나와요 아 87만 원을요 네 입금 확인되면 바로 2천만 원 한도 쪽으로 넘겨드릴게요 제가 제가 드리는 말씀이 이건 수수료가 아니라 심사보증금입니다 그러면 나중에 돌려받는 건가요 네네 승인되면 즉시 상계 처리되고요 현재 기대출이 1천4백 있고 카드론도 3백 정도 있으시죠 어 어떻게 아셨어요 조회로 나옵니다 고객님 그래서 일반 대환이 아니고 우회 진행만 가능하신 거예요 잠깐만요 이런 건 처음인데 네 처음이라서 제가 더 쉽게 안내드리는 겁니다 지금 통장으로 바로 넣으실 수 있으세요 아니 제가 지금 바로는 고객님 지금 아니면 저금리 창구 닫혀요 오늘 3시 반 전까지 접수 안 되면 부결로 넘어가니까 바로 진행하셔야 합니다,2,1,대출 사기형,phishing_clean_llm,,"[2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]"
asr_aug_대출 사기형_0590_1267,고객님 자긔 하나은행 대요출심사센터인데요 잠깐 통화 가능하실까요 네 지금 고객님 신용조회 결과가 떠서 내드리는데 대환상품 한도가 3천까지 열려 있었거든요 그런데 아제까지는 괜찮는데 오늘 기준으로 점수가 589점으로 내려가음서 일반 승인으로는 부결입니다 아 제카요 네네 객님 긔존 대출이 카드론하고 저축은행 쪽으로 섞 있어 편법네 대환으로 먼저 묶어드려야 헤요 러 금리 몇 프로인데요 금리는 4아 아 아니고 아7로 맞춰드릴 수 있습저니다 다만 건 보증처릐 수수료가 선납돼야만 접수돼요 수수료요 네저 27만 원입아니다 그가 내야 돼요저 네 지금 안 내시면 오늘 심사표가 닫혀 내일온 아예 재접어수가 안 됩니다 어 저는 돈 내 거 좀 크런요 아 네 그렇게 생각하실 수 있아는데요 위게 일반 수수료가 아니고 전산 보증금이 입금되면 바로 헤제돼요 제가 제가 드리는 말씀이 조금 어렵게 들리실 는 쉽게 말하면 오안 넣어야 한도 회저복이 됲니다지금 고객님 계좌로 자보내드릴건데요 문자 인되시면 바로 이체하시면 되고요 잠깐만요 그러면 바로 승인 나는 거예요 네네 1차만 넘기면 2천2백까지 잡힙니다 신 오늘 오후 5시 반 전까지음만 가능해요 그이후에는 부결로 종료니다요 아 그럼 서둘러야겠네요 네 맞습니다어 지큼 통장 앱 열어두시고 체카 안내어하는 대로 입금만 해주시면 제가 바로 접수 울겠습니다,2,1,대출 사기형,phishing_asr_llm,,"[1, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 1, 2, 2, 2, 2, 2]"
phishing_수사기관 사칭형_210,여보세요 네 여보세요 제가 이렇게 했어요 얼마 하셨죠 1600만 원이요 1600만원은 시간 나와있죠 시간 말씀해주세요 12시 10분이에요 알겠습니다 그리고 일단은 지금 본인 이 부분에 있어서는 저희가 이제 판조 교사 진행 바로 들어갈 거예요 이게 진행을 하는데 순자적으로 진행이 되다보니까 순차적으로 진행이 되다 보니까 조금 늦어질 수도 있는 부분이고 그렇다고 해서 제가 전화를 끊어버린다는 그런 경우도 없어요 본인 자산은 잠시 본인을 떠났다고 해서 너무 불안해 하시지 마시고 그 현황에 대해서는 실시간으로 몇 프로까지 진행이 됐는지 다 말씀드릴 거고 지금 본인 그러면 부대를 다시 들여 복귀하실 건가요 네 가요리예요 복귀하면 이제 업무 들어가시는건가요 한 지까지는 쉬다가 한 시부터는 한 지가 자택 가까이 계시는 곳에서 네 그러면 자택으로 이동하셔서 피해자 입증 받으실 기회까지 업무는 이제 저희가 보니 피해자 입증 완료자면 부대 쪽으로 해서 공문이나 협업을 같이 넣어 드릴 거예요 그기 때문에 그냥 통화할 일이 하고 하시지 마시고 몸이 아프다고 하시나 그렇게 해서 자택에 오늘은 계실게요 죄송해요 일단은 피해자 입증이 완료될 때까지 봤냐 네 네 제가 저는 나차모질의 반장님이랑 통화를 해야 될 것 같아요 그렇게 되면 아 지금요 얘기를 하시고요 뭐 그냥 몸이 아프다 하시고 뭐 통화를 한다거나 검찰 의사를 받고 있다 이런 부분에 대해서 발설을 하시면 안 돼요 네 그럼 제가 3분안으로 다시 연락드리겠습니다 알겠습니다,3,1,수사기관 사칭형,phishing_original,210.mp3,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 3, 3, 3]"
phishing_대출 사기형_152,죄송합니다 지금 대출권 때문에 다른 분과 잠깐 그 안내줌을 해드리라고 안 내줌환이라고요 당연히 왕기상한 데도 바로 안내해드릴게요 고행께서 지금 107000이라는 대출금이 있기 때문에 고객님이 지금 보셨을 때 이자 원금만 납부하시잖아요 그런데 저희 쪽 전산에는 고행해서 이자원금만 나부하시는 건 아무 의미가 없는 거예요 디테일 초과가 되셨기 때문에 고행에서 그 전에 기존의 대출을 받으셨다가 왔나부 하신 거는 저희 전산에는 6개월도 최 안 남아있으세요 그렇기 때문에 고행께서 중간에 지금 만약에 BNK 깨피탈 2700만 원 받으신 거라 롯데깨비탈에서 지금 4천만원 대출 받으시는 거 이거 지금 완납을 못 해주시잖아요 둘 중에 하나를 왓납을 해 주셔야 저희 쪽에서 대출이 발생될 것 같으세요 그런데 지금 그 부분이 어려우시잖아요 그래서 어렵기때문에 저희가 당일 만개 상한제도라는 것을 말씀을 드리는 거예요 당일 10000개 상 한 제도가 무엇이냐면요 그냥 간단하게 고행께서 BNK 캐피탄에서 대출 2700만 원 받으신 것 같이 쉽게 말씀드리면 하나 카드에서 카드론으로 해서 100만 원대도 200만 원에 대해서 300만 원의 대출을 오늘 받으시는 거에요 당사에 그럼 고행계산 대출 받으실 거를 고행 계산 오늘 저녁 아니면 내일 오전에 하나 카드를 직접 전화하셔서 100만원에도 200만원에 3백만 원 대출물를 고인계산 직접 갚으시는거예요 저희는 일금융권이고 하나카드는 이금윙권이기 때문에 저희가 하나 카드에 고임한테 기업부 납부 증명세로 요청을 할 거예요 하루 만에 대출을 갚은 거지만 저희는 하나 카드를 한테 36개월 동안 고임의 인사분정 잘 나고 한 것처럼 공문을 요청해서 그 공무위첨부가 되면 제가 고임한테를 8000만원에 2400로 조건부 가생인다신거 승인으로 바꿔 드린다는 말씀입니다 네 카드론처럼 내려가는 거 아닌가요 아니죠 고인계가 오늘 바꾸셨잖아요 등급이 상향되시는 거예요 그리고 저희 쪽에서 등급을 더 상향시켜 드리고 왜냐하면 고인계나 납부를 해주는 게 하나도 없는데 우리가 고객님 전사랑 이대로 만질 수가 없거든요 아 그럼 아까 말해서 하나만 갚으면 8000만 원에 나온다는 거죠 예 그러시죠 고객님이 제가 오늘 하나가 갚으려면 나오는 건가요 확실한 건가요 네 그러시죠 고객님 비엔케이 키피탈 만약에 고객께서 2007년 만을 갚으신다 가정을 하시면 고객님이 이미 대로 비엔케이키피타를 콜센터에 전화를 하시면 저희가 필요한 국문 요청을 못 받아요 그러니까 저희가 먼저 비엔이키피딸의 국문요청 을 할 거예요 고객인께서 이런 식으로 해서 상환해 주실 거니까 비엔카이키픽 피타할 측에서는 우리한테 이런 공무원을 주라 저희는 그 공물 요청 한 다음에 고객에게 나쁜을 해주시라고 요청은 하죠 비엔케이캘피타 정리를 하시겠습니까 네 4천만 원이 나오느라 하고요 아니 그거는 걱정 안하시면 비엔키에이캐피타 남아 계신 게 2천7백 6만 1천원 남아 있으신 것 같으세요 그럼 6만1천원 같은 경우 다음 달 이자 빠져나가는 거 미리 선납으로 밴드하고 2700만 원만 완랍 처리하시면 되는 것처럼 제가 공문 요청을 해놓고요 고용님 아 그러시면 일단 김재성 대리님한테 제가 공문 다 내려놓고요 김재상 대리님이하고 다시 통화 한 번 하신 다음에 제 김재석 대리님들 전화드리라고 말씀을 드려놓을게요 고잉이 네 알겠습니다,2,1,대출 사기형,phishing_original,152.mp3,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 1]"
asr_aug_수사기관 사칭형_0258_258,네어 고객님 맞으시죠 아니 누구신대요 켱찰청 수사과 이재훈 켱위입니다 본인 명의로 캐아설된 기업은행 통장이 불법 도박 자금에 이용된 게 확인 돼서음 연네럭드렸습니다 뭐라고요 저는 기업행 안 써 요 네 그래서 더 몬제입니다 명의도용이거나 아니면 타인에게 통장을 넘 정황입니 지금 홬인된 계좌는 이미 큽정지 절차가 진행 중이고 추가로 견되면 압수수색 대상이 됩니다 잠깐만요 캅자기 왜 이런 말을 하세요 본인께그서 지금 당황하시는 건 이해하는데 이건 단순 믠원이 아닙니 검찰에도 공조 요청이 들어간 상태고요 아뉘 저그는 그런 사람 무릅니다 네 그러면 제요자가 본인 개인정보를 쓴 니다 추민등록호 휴대폰 번호 계좌 번호까지 다요 지금 가족위나 지읜에케 연락하시면 안 됩니다 왜요 사건이 새어 나가면 증거가 훼손돼서 본인도 불리해질 수 있습다저 그게 아니라 그러니까체가 말씀드리는 건지금 바로 확인만 하면 된다는 겁니다 네 뭘 확인하죠 본인 명의로 된 농협 계좌 국민은행 계좌가 추거로 있는지요 없는데요 없다고 바로 단정하시면 안 됩저니다 계네좌가 개설된 지 개설 날짜 비네 밀번호 앞 두 자리 그리 고 조민등록번호 뒷리 일부를 맞춰야 합니다 아니 그런 걸 왜 알려드려야 해요 본인 명의가 범죄에 사용됐기 때문입니다 지금 전화가 길어지면 계좌 동결이 먼 어가 출큼도 이체도 전부 막 수 있습니다 네 그럼 어떻게 해요 제가 내하는요 대로 하씩음 하씨 됩니다 휴데폰 화면 캡처하지 마씨구 다른 사람과 상의 도 하지 시고요그 지금 계좌번호부터 불러주시죠 빠르게요,3,1,수사기관 사칭형,phishing_asr_llm,,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
aug_수사기관 사칭형_0471,여보세요 김민수 씨 맞으시죠 여기는 서울중앙지방검찰청 수사3팀 박지훈 검사입니다 네 검찰이요 예 본 건에 대해서 음 잠깐만요 지금 김민수 씨 명의로 된 농협 계좌가 대포통장 범죄에 연루돼서 압수 절차가 진행 중입니다 아니 저는 그런 거 한 적 없는데요 그게 아니라 그러니까 명의도용 가능성이 높아서 연락드린 겁니다 지금 바로 확인 안 하시면 계좌 지급정지 그러니까 쉽게 말하면 묶입니다 묶이면 입출금 다 막히고 추가로 체포영장 검토까지 들어가요 네 아니 무슨 체포영장이요 네 지금 상황이 가볍지 않습니다 저희가 금융감독원과 공조해서 확인했는데 김민수 씨 이름으로 농협이랑 하나은행 쪽 계좌가 발견됐고 범죄수익 이전에 사용된 정황이 나왔어요 저는 그런 계좌 없는데요 아 잠깐만요 없다고 하셔도 제가 말씀드리는 건 본인 명의가 도용됐을 수 있다는 겁니다 그리고 이 사건은 비밀 유지가 중요해서 가족이나 지인한테 지금 바로 말하시면 안 됩니다 왜요 왜 못 말해요 수사 진행 중이라 정보가 새면 안 돼요 저희가 안내하는 대로만 하셔야 합니다 지금 주민등록번호 앞자리 말씀하시고 계좌번호 끝 네 자리랑 비밀번호 확인해 주세요 비밀번호를 왜 말해요 본인 확인 절차입니다 안 하시면 압수조치 그대로 갑니다 아니 그럼 제가 뭘 하면 되는데요 우선 지금 통화 끊지 마시고 다른 데 전화하지 마세요 검찰청에서 별도 확인이 끝나면 안전계좌로 이체 절차가 진행될 수 있습니다 안전계좌요 네 본인 피해금 분리용입니다 얼른 말씀하세요 주민번호 앞자리부터요 잠깐만요 제가 지금 네 바로요 늦으시면 지급정지 들어갑니다,3,1,수사기관 사칭형,phishing_clean_llm,,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3]"
asr_normal_aug_0533,여보 세요 아 지금 잠깐 동화 괜찮으까요 제가 비대면으로 계좌 개설하려고 하는 중건에 대리로 진행되 부분이 있는지랑 명의 확인 절차가 어떻게 되는지 궁금해서요 가죽이랑 같이 있가 설명을 었는데 제가 직접 다시 확인고 싶아요 름이랑 생그년월일은 이미 입력했는데 그다음 단계에서 계좌 개설이 바로 되는 건지 니면 추가로 더 확인해야 하는지 헷갈리더라고요 네 손님 말씀신 부분온 제가 순서그대로 안내드리겠습니 비대면 계좌 개요설은 기본적으로 본인 명의 확인위 먼저이고 대리로는 진행이 안 되며 본인 인저증 절차를 거쳐야 합니다 다만 가족이 옆에서 도와주는 형태로 화면을 보거너 차를 설명해 주는 건 가능하지만 실제 신청과 최종 확인은 본인 명의로 처리됩니다 보통은 휴대폰 본인 인증 신분증 촬영아 켸좌 인증순서로 친행되고요 입력하신 정보가 등록된 명의와 일치해야 계 개설이 정상적으로 완료됩니다 아 러면 제가 아까 주소 입력할 때 조곰 수했는데 건 괜찮은 거죠 그리고 혹시 중간에 화면이 닫음히면 처음부터 다 해야 나요 아니면 이어네서 할 수 있나요 네주소나 연락처처럼 일부 항목은 수정 가능하지만 명의 정보는반드시 본인 확인된내용과 같아야 합니다 화면이 닫히면 단계에 따라 이어서 가능 경우도 있고 인증이 완전히 끝나기 전이면 처음부터 다시 진행해야 할 수두 있습니다 톡히 신분증 확인단 이후에는 일정 시간이 지나면 절차가 초기화될 수 있어서 오늘 안애 개설을 마치실 거면 중간에 끊기지 않게 한 번에 진행하시는 게좋습니다 음 그 부분이 좀 걱정돼서요 예전에 다른 은행에서아 비슷하게네 하다가 인증이 중간에 끊음겨서 다시 하느라 시간이 꽤걸렸그거든요 이번에는 계좌 설을 바로 끝내고 싶은데 만약 명의 확인의 한번에 안 되 즉시 다씨 시도해야 하는지 아니면 다음에 해도 되는지도 알고 싶어요 계좌를 미리 만들어 면 이체 자동이체 등록도 편할 것 같서요 네 구런 우엔 버루 다시 시도허셔도 되고 상황에 라 다음에 다시 진행하셔도 됩니다아 다만 본인 확인이 끝나요기 전에는 계좌가 완전히 생성되지 얺기 때문에 이체나 자동이체 같은 후속 록은 개설 완료 뒤에 하셔야 합니다 또 여러 번 실패하면 보안상 잠시 제저한어이 걸릴 수 있어서 그럴 땐 잠깐 다렸다가 재진행하시는 게 안전합니다 아 그리고 제가 혹시 대리로 설명만 듣고 나중에 혼자 진행해도 되는지 궁금했아어요 부모님이네 예전에 계좌 콴 서그류를 대신 쟁겨주어신 적이 있어서 비슷한 줄 알았거든요 그런데 이번에는 명의 인이 훨씬엄격한가 보네요 네 맞습니다 써류를 대신 챙겨주저는것과 실체 계좌 개설을 대리 리하는 다릅니다 비대면 개설은 특히 명의 확인이 중요해서 싄청자 본인이 직접 인증하셔 야 하고요 혹 중간에 신분증 사진 흐리게 나오 거나 이름이 더르게 인네식되면 그 부분만 다시 촬영하시면 됩다 손아님이 원하시면 제가 지금 바로 어떤 항목을 먼저 준비하셔야 하는지 계좌 개설 순서대로 다시 한번 짧게 정리해드릴게요 그러면 재가 메모하면서 들을케요그 우선 신분증 휴대폰음 그리고 본인 명의로 된 기존 계좌 한 개를 준비하면 되는 거죠 그리고 개설이 끝나면 바로 명의 확인이 완료된 건지 아니면 추가루 따로 확인 문자가 오는지도 알고 습니다 맞습니다 신분증과휴대폰 본인 명의 계좌가 필요합니다 개설위 완료되면 즉시 화면에서 과가 시되고 필요한 켱우 문자로도 안내가 나갑니다 인 명 확인이 끝나야 계좌가 활성되니요 혹시러도 안네 문자에 따추가 확인이그 있으면 절차까지 마무하셔야 종 완료입니다 그러면오늘 안에 끝내싀려면 지금 진헹하시 게 가장 좋고 간에그 멈추지 않도록 주변에서 도주시는 분이 계셔도 실제 입력은 본윈이 직접 허셔야 합니다아 저희 쪽 에서 다시 확인 와드릴 수 있으뉘 진행하시다가 막히는 부분이 있으면 바로 말쑴해 주세요,0,0,상담 대화,normal_asr_llm,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
