id,sentence_idx,sentence,risk,label,category,source
phishing_대출 사기형_70,9,"네, 저희 JT춘회 저추군행에 자금 나가시는 거고요",1,1,대출 사기형,original
phishing_대출 사기형_70,10,혹시 높음검위로 이용되시는 자금은 있으세요,2,1,대출 사기형,original
phishing_대출 사기형_70,11,타사수고,1,1,대출 사기형,original
phishing_대출 사기형_70,12,장장원 분 성함 먼저 좀 알려주세요,1,1,대출 사기형,original
phishing_대출 사기형_70,13,예,1,1,대출 사기형,original
phishing_대출 사기형_70,14,장장원분 성함부터 좀 알려주십니까,1,1,대출 사기형,original
phishing_대출 사기형_70,15,아 예! 고객님 저는 오윤정이라고 합니다,1,1,대출 사기형,original
phishing_대출 사기형_70,16,고객님이 저희가 상담 주스가 되시면 고객님 상담와 성함이나 전화번호 문자 발송으로 해드리고 있어요,2,1,대출 사기형,original
phishing_대출 사기형_70,17,"그래서 요즘에 뭐 개인정보 유증권이라든지, 중격제하던지 문제가 많으시잖아요",2,1,대출 사기형,original
phishing_대출 사기형_70,18,"아, 애초에 상단을 어떻게 할 분이 전화하신 겁니까",1,1,대출 사기형,original
phishing_대출 사기형_70,19,저희가 고객님이 신상을 알고 연락드리는 건 아니시고요,1,1,대출 사기형,original
phishing_대출 사기형_70,20,이번에 홍고 기간이셔서 한두금 일상당 받아보시라고 컴퓨터 상의 수차 조합으로 해서 연락 드린 거예요,2,1,대출 사기형,original
phishing_대출 사기형_70,21,고객 님 저희가 알고 연내드릴 순 없으시거든요 항상 전화 오는 데에서 그렇게 이야기하니까요,2,1,대출 사기형,original
phishing_대출 사기형_70,22,"아, 그러세요",1,1,대출 사기형,original
phishing_대출 사기형_70,23,저희는 고객님 중격지 아니시고요,1,1,대출 사기형,original
phishing_대출 사기형_70,24,제이티 친해저 출근행이시고요,1,1,대출 사기형,original
phishing_대출 사기형_70,25,고객님이 확인해 보시라고 저희가 문자 메세지를 다 갈 수 있는 거기 때문에 충분히 확인하실 다음에 상관을,2,1,대출 사기형,original
phishing_대출 사기형_70,26,제가 전학고리라는,1,1,대출 사기형,original
phishing_대출 사기형_70,27,네,1,1,대출 사기형,original
phishing_대출 사기형_70,28,문학고리다는 사이트청회가 tape해서 제이틴 팁에서 출근에 관련해서 이런 생전화가 오지 않도록 제가 지켜놨었거든요,1,1,대출 사기형,original
phishing_대출 사기형_70,29,전학 고리란,1,1,대출 사기형,original
phishing_대출 사기형_70,30,네,1,1,대출 사기형,original
phishing_대출 사기형_70,31,거기서 공주사항으로 이렇게 본 걸 확률하니까 이게 내가 신청 후에도 이런 식으로 전화를 주시면은,2,1,대출 사기형,original
phishing_대출 사기형_70,32,"예예, 그런데",1,1,대출 사기형,original
phishing_대출 사기형_70,33,고객 님 그런 신청은 저희 JT 친해저축은 지점에서 누나코 설정을 해드리는 것이기 때문에 고객님께서 따로 설정을 하신다고 해서 연락이 안 들어가시는 게 아니세요,2,1,대출 사기형,original
phishing_대출 사기형_70,34,제가 녹여주시니까요,1,1,대출 사기형,original
phishing_대출 사기형_70,35,신고서 일하게 되면 어떻게 입어지는지 지켜보면 알거든요,1,1,대출 사기형,original
phishing_대출 사기형_70,36,"네, 예",1,1,대출 사기형,original
phishing_대출 사기형_70,37,감사합니다,1,1,대출 사기형,original
phishing_대출 사기형_70,38,"아, 예, 알겠습니다",1,1,대출 사기형,original
phishing_대출 사기형_71,0,"네, 그... 내가 지금부터 민감한 이야기 할 거니까 사람 없는 곳을 전화 받아요",2,1,대출 사기형,original
phishing_대출 사기형_71,1,"대 묻지 말고, 시발! 사람 없는곳 가서 전화받으라고 아줌마",2,1,대출 사기형,original
phishing_대출 사기형_71,2,"네, 여보세요?",1,1,대출 사기형,original
phishing_대출 사기형_71,3,경고하는데 경찰에 신고 하거나 주의사라는 게 알림에 몇 대씩 가로수 수십어입니다,2,1,대출 사기형,original
phishing_대출 사기형_71,4,여보세요,1,1,대출 사기형,original
phishing_대출 사기형_71,5,"애가 어딨는지, 시바 그거 왜 나한테 웃나?",1,1,대출 사기형,original
phishing_대출 사기형_71,6,"니 애 어디 있는지도 모르나, 아줌아",1,1,대출 사기형,original
phishing_대출 사기형_71,7,아줌마 지금 옆에 누구 있어요?,1,1,대출 사기형,original
phishing_대출 사기형_71,8,근데 왜 옆에서 사람한테 뭐 아이가 다친 년이 맞았다는 얘기 왜 말해요?,1,1,대출 사기형,original
phishing_대출 사기형_71,9,네,1,1,대출 사기형,original
phishing_대출 사기형_71,10,"아니, 내가 원하는 건 단순히 돈이야",3,1,대출 사기형,original
phishing_대출 사기형_71,11,돈은 돈 필요하다 나한테 돈 얼마나 해 줄 수 있나요 최대한?,3,1,대출 사기형,original
phishing_대출 사기형_71,12,아이가 어딨냐고 우리 집 일산이에요,1,1,대출 사기형,original
phishing_대출 사기형_71,13,아니 어딘지 왜 자꾸 위키문냐고 이씨 빨려나 돈 준비하라니까,3,1,대출 사기형,original
phishing_대출 사기형_72,0,우리가 단지 원하는 것은 돈이다,3,1,대출 사기형,original
phishing_대출 사기형_72,1,아줌마가 얼마에 줄 수 있나?,3,1,대출 사기형,original
phishing_대출 사기형_72,2,그러면 누구신데요?,1,1,대출 사기형,original
phishing_대출 사기형_72,3,눈이 알 필요 없고,1,1,대출 사기형,original
phishing_대출 사기형_72,4,아준마 지금 상황 파악이 안 되나,1,1,대출 사기형,original
phishing_대출 사기형_72,5,저 어디 신 거예요?,1,1,대출 사기형,original
phishing_대출 사기형_72,6,여기 내 타 안에 있다,1,1,대출 사기형,original
phishing_대출 사기형_72,7,얘는 아줄마가...,1,1,대출 사기형,original
phishing_대출 사기형_72,8,내 타 안에 있다고 아줐마가 얼마나 해 줄 수 있냐?,3,1,대출 사기형,original
phishing_대출 사기형_72,9,여기 천타 얼마에 있나 말씀해 주세요,3,1,대출 사기형,original
phishing_대출 사기형_72,10,아줜마 통장이 얼마였어,1,1,대출 사기형,original
phishing_대출 사기형_72,11,지금 저 지금 통장은 바로 왔고요,1,1,대출 사기형,original
phishing_대출 사기형_72,12,지금 당장 해결하는 돈이 얼마나요고.,3,1,대출 사기형,original
phishing_대출 사기형_72,13,박군이면 100만원 더 안 돼요!,3,1,대출 사기형,original
phishing_대출 사기형_72,14,시용카드네.. 지금 말씀 한번 해보세요.,1,1,대출 사기형,original
phishing_대출 사기형_72,15,없어 없어 시용 카드.,1,1,대출 사기형,original
phishing_대출 사기형_72,16,미션 말씀하세요.,1,1,대출 사기형,original
phishing_대출 사기형_72,17,어디꺼야?,1,1,대출 사기형,original
phishing_대출 사기형_72,18,넌 어느니까야 시용카트.,1,1,대출 사기형,original
phishing_대출 사기형_72,19,우리 연예인이요.,1,1,대출 사기형,original
phishing_대출 사기형_72,20,아줌마지금 어디에 있어요?,1,1,대출 사기형,original
phishing_대출 사기형_72,21,저 지금요?,1,1,대출 사기형,original
phishing_대출 사기형_72,22,네 좀 가까운데로 가서.,2,1,대출 사기형,original
phishing_대출 사기형_72,23,네.,1,1,대출 사기형,original
phishing_대출 사기형_72,24,애 데리고 갈테니깐 아준마지검 카드 들고 원행으로 가세요.,2,1,대출 사기형,original
phishing_대출 사기형_72,25,"그 다음, 천살 찾고 우린 만나서 그래 하자고 나는 돈받고",3,1,대출 사기형,original
phishing_대출 사기형_72,26,아줌마는 애 데리고 가고,2,1,대출 사기형,original
phishing_대출 사기형_72,27,지금 제가 어디..어디쯤 계시는데요?,1,1,대출 사기형,original
phishing_대출 사기형_72,28,지금 어디까지야 여기에 아줌아 네!,1,1,대출 사기형,original
phishing_대출 사기형_72,29,아준마 지금 직상니 아닌 집이야,1,1,대출 사기형,original
phishing_대출 사기형_72,30,저 지금 저기...집은 아니구요 옆에 사람이 또 없어 없어요,1,1,대출 사기형,original
phishing_대출 사기형_72,31,아줜마 일단 지금 우려 냉으로 가세요,2,1,대출 사기형,original
phishing_대출 사기형_72,32,시험카드 들고 제가 뽑을 수 있는게 한도가 있어요,2,1,대출 사기형,original
phishing_대출 사기형_72,33,시험 카드 가서 이게 가서 당지 카드를 누르면 한 600사단 열 거야.,3,1,대출 사기형,original
phishing_대출 사기형_72,34,네!,1,1,대출 사기형,original
phishing_대출 사기형_72,35,내가 원래 삼촌이라고 하려고 했는데 아줌마 가정도 안 좋고 합니다니까 내 욕등만 받고 애는 풀어줄게.,2,1,대출 사기형,original
phishing_대출 사기형_72,36,이제 어리친 계시는데요?,1,1,대출 사기형,original
phishing_대출 사기형_72,37,아준마.,1,1,대출 사기형,original
phishing_대출 사기형_72,38,네?,1,1,대출 사기형,original
phishing_대출 사기형_72,39,거기네 알 필요 없고 그럼 제가 있는대로 오실 거예요?,1,1,대출 사기형,original
phishing_대출 사기형_72,40,네?,1,1,대출 사기형,original
phishing_대출 사기형_72,41,제가 있는 대로 그러면 오실거예요?,1,1,대출 사기형,original
phishing_대출 사기형_72,42,일단 돈을 사자.,3,1,대출 사기형,original
phishing_대출 사기형_72,43,네 우리가 가까운데로 갈게,1,1,대출 사기형,original
phishing_대출 사기형_72,44,죄송한데 지금 혹시 저희 집 근처신가요?,1,1,대출 사기형,original
phishing_대출 사기형_72,45,아니다 왜.. 우리가 여보세요?,1,1,대출 사기형,original
phishing_대출 사기형_72,46,네.,1,1,대출 사기형,original
phishing_대출 사기형_72,47,일로 이동순이라고...,1,1,대출 사기형,original
phishing_대출 사기형_72,48,만약에 아줌마가 신고하면 어떡해 아니야?,2,1,대출 사기형,original
phishing_대출 사기형_72,49,그러니까 지금부터 전화는 끊지 말고 은행으로 가세요,3,1,대출 사기형,original
phishing_대출 사기형_72,50,네?,1,1,대출 사기형,original
phishing_대출 사기형_72,51,일로 12일 깔끔하게 끝납시다,1,1,대출 사기형,original
phishing_대출 사기형_72,52,일단 알겠고요,1,1,대출 사기형,original
phishing_대출 사기형_72,53,제가 지금 빠져리려고 다해서 지금 지쳐야 되거든요,1,1,대출 사기형,original
phishing_대출 사기형_72,54,아준마 지금 단대가 알렸습니다,1,1,대출 사기형,original
phishing_대출 사기형_72,55,네?,1,1,대출 사기형,original
phishing_대출 사기형_72,56,네? 아줌아 됐다 됐다,1,1,대출 사기형,original
phishing_대출 사기형_73,0,네 감사합니다,1,1,대출 사기형,original
phishing_대출 사기형_73,1,모술 도와드릴까요?,1,1,대출 사기형,original
phishing_대출 사기형_73,2,여보세요?,1,1,대출 사기형,original
phishing_대출 사기형_73,3,예에 제가 오전에 그 사관 입금을,1,1,대출 사기형,original
phishing_대출 사기형_73,4,네? 그 호킹이 어디있죠?,1,1,대출 사기형,original
phishing_대출 사기형_73,5,잠시만요,1,1,대출 사기형,original
phishing_대출 사기형_73,6,사원은 어떻게 되신다고요?,1,1,대출 사기형,original
phishing_대출 사기형_73,7,담당자분 성함이 어떻게 되세요?,1,1,대출 사기형,original
phishing_대출 사기형_73,8,당신 계시라고 하던데,1,1,대출 사기형,original
phishing_대출 사기형_73,9,잠시맛요 어떤 부분 때문에 그러시는거지요?,1,1,대출 사기형,original
phishing_대출 사기형_73,10,"아니 입금 됐는데 거기 A1, A1 최수산 아닌가요?",1,1,대출 사기형,original
phishing_대출 사기형_73,11,네 맞으세요 근데 입금 뵀는데 제가 그 상황 1분 상와를 했거든요,1,1,대출 사기형,original
phishing_대출 사기형_73,12,확인 좀 해주세요,1,1,대출 사기형,original
phishing_대출 사기형_73,13,"아, 상환 처리가 되셨는지 확인하고 싶다는 것이에요?",1,1,대출 사기형,original
phishing_대출 사기형_73,14,네 잠시만요,1,1,대출 사기형,original
phishing_대출 사기형_73,15,어.. 고깃 성함이 어떻게 드신다고요?,1,1,대출 사기형,original
phishing_대출 사기형_73,16,생년월일 합 6차례 확인 부탁드릴게요,1,1,대출 사기형,original
phishing_대출 사기형_73,17,예잉... 잠시맛이요,1,1,대출 사기형,original
phishing_대출 사기형_73,18,어....상환 차례 확인되시는데 그 상황금액에 있어서 전액 상환을 해 주신 게 아니시네요,1,1,대출 사기형,original
phishing_대출 사기형_73,19,"네, 180억을 입금하였거든요",1,1,대출 사기형,original
phishing_대출 사기형_73,20,"네, 181억은 상한 받아보신 거 확인되시고요",1,1,대출 사기형,original
phishing_대출 사기형_73,21,아마 이 시신 장독부권에 있어도는 매일로 이반 처리 되신 게 확인되면,1,1,대출 사기형,original
phishing_대출 사기형_73,22,난 또 그 시회가 입금만 했는데 강승교 씨 이런 거 앞으로 입금하라고 하더라고요,2,1,대출 사기형,original
phishing_대출 사기형_73,23,이게 맞나요?,1,1,대출 사기형,original
phishing_대출 사기형_73,24,공인 강승 교 담당자를 받아보셨으시구요 지금 강승구 담당자 상담 중이신데,1,1,대출 사기형,original
phishing_대출 사기형_73,25,잠시만요,1,1,대출 사기형,original
phishing_대출 사기형_73,26,네 맞으세요 그러니까 그상남중이신 데요,1,1,대출 사기형,original
phishing_대출 사기형_73,27,상당히 끝난 신대를 받아 받을 수 있도록 조치해 드리겠고요,1,1,대출 사기형,original
phishing_대출 사기형_73,28,그 다음에 처리 부분에 있어서는 그 입금하신 거 정상 처리되시구요,1,1,대출 사기형,original
phishing_대출 사기형_73,29,그다음에 남아 있으신 금액 부문은 잠시만요,1,1,대출 사기형,original
phishing_대출 사기형_73,30,어...그 부분으로는 이제 공임 2체 처리가 불편하다고 하셔가지고,2,1,대출 사기형,original
phishing_대출 사기형_73,31,그 내일로 입안처리되시는 걸로 확인이 되십니다,2,1,대출 사기형,original
phishing_대출 사기형_73,32,그래서 내일 상원 처리이시면 정상처리될거고,1,1,대출 사기형,original
phishing_대출 사기형_73,33,그 다음에 전산기록사태 요청하시는 부분도 매일 부분으로 처리돼 있을걸로 하게 될 것입니다,1,1,대출 사기형,original
phishing_대출 사기형_73,34,거기 안에 A1 캡슐 탈 맞죠?,1,1,대출 사기형,original
phishing_대출 사기형_73,35,네 맞으세요,1,1,대출 사기형,original
phishing_대출 사기형_73,36,보이스 피싱을 당연히 해서,3,1,대출 사기형,original
phishing_대출 사기형_73,37,아 그러신 거고요?,1,1,대출 사기형,original
phishing_대출 사기형_73,38,근데 고객님 저희 쪽에 직접 고객인께서 접수해 주신 걸로 확인이 되시는데,1,1,대출 사기형,original
phishing_대출 사기형_73,39,보이슬피싱이 당해졌다는 말씀은 뭐 따로 어떤 분에게 안내를 받아주셔서 진행하고 계신다는 말씀이세요?,1,1,대출 사기형,original
phishing_대출 사기형_73,40,아니 좀 전에 전화가 왔는데 A1 캡틴팔에서 전화왔다고,1,1,대출 사기형,original
phishing_대출 사기형_73,41,예? 요즘에 보이스 패치팀 많다고 제주말 안 해 주면서,1,1,대출 사기형,original
phishing_대출 사기형_73,42,아 그렇죠,1,1,대출 사기형,original
phishing_대출 사기형_73,43,개인 입금으로 절대 입금하지 말라고 그러더라고요,2,1,대출 사기형,original
phishing_대출 사기형_73,44,네 그럼 진짜 당연히 고객님이 개인 입금로 이처처리해주시면 당연히 안 되시는거구요,3,1,대출 사기형,original
phishing_대출 사기형_73,45,일체 처리 같은 경우에는 이제 대북 깨비자리라고 확인 처리이시거나,2,1,대출 사기형,original
phishing_대출 사기형_73,46,아니면 고객님께서 따로 고객님이 같은 경우는 조금 특별한 게 있으세요,1,1,대출 사기형,original
phishing_대출 사기형_73,47,고객님들 인천에서 대출 계약 시도처리를 요청을 해주셨는데,1,1,대출 사기형,original
phishing_대출 사기형_73,48,또 주계약 싣도처리같은경우 담당자 분이 배정이 되셔야 되는 계정입니다,1,1,대출 사기형,original
phishing_대출 사기형_73,49,그래서 고객님도 이 계단으로 고객니께서 특별히 따로 요청해주신 걸로 확인이 되시는데요,1,1,대출 사기형,original
phishing_대출 사기형_73,50,이거 테크 닥스에 다 고객인 공개해 주시는걸로 나오시는데,1,1,대출 사기형,original
phishing_대출 사기형_73,51,직접 해 주신게 아니 접수를 직접 하신게 아니다?,1,1,대출 사기형,original
phishing_대출 사기형_73,52,"아니, 조치서 처리는 했는데",1,1,대출 사기형,original
phishing_대출 사기형_73,53,네 아니요 그러시니까 이 접수를 고객님께서 직접 접수해 주신 거 아니시냐고요,1,1,대출 사기형,original
phishing_대출 사기형_73,54,아 제가 하시죠,1,1,대출 사기형,original
phishing_대출 사기형_73,55,네 와주시죠,1,1,대출 사기형,original
phishing_대출 사기형_73,56,그러면 당연히 저희 쪽에서 사람들이 되신 거는 당연히 확인을 하실거죠,1,1,대출 사기형,original
phishing_대출 사기형_73,57,알겠는데 제가 입금을 방침 개사인 계좌로 입금했거든요,1,1,대출 사기형,original
phishing_대출 사기형_73,58,개인계자 부분은 아니시구요 우리 님 그 바다 보실 수 있는 담당자 가상개자이신 것이에요,1,1,대출 사기형,original
phishing_대출 사기형_73,59,철이 부분에 있어서는 정상적으로 처리 되셨으니까 너무 염려하지 않으셔도 되실 것 같은데요,1,1,대출 사기형,original
phishing_대출 사기형_73,60,아 그런가요?,1,1,대출 사기형,original
phishing_대출 사기형_73,61,그래서 그 구임 확인 되시는 바로는 전상기록 삭제 같은 경우에는 이제 내일 정선적으로 처리되시니까요,1,1,대출 사기형,original
phishing_대출 사기형_73,62,그 내일에 내일 되시면 전부 다 다 확인 처리 가능하실 것 같아요,1,1,대출 사기형,original
phishing_대출 사기형_73,63,네 알겠습니다,1,1,대출 사기형,original
phishing_대출 사기형_74,0,안녕하세요?,1,1,대출 사기형,original
phishing_대출 사기형_74,1,제가 작은 내어드릴 때 마이너스 손장으로 구인 게 작은 내어 드리는데요.,1,1,대출 사기형,original
phishing_대출 사기형_74,2,그래서 마이너 소정에 대해서 알고 계실까요?,1,1,대출 사기형,original
phishing_대출 사기형_74,3,"네, 네.",1,1,대출 사기형,original
phishing_대출 사기형_74,4,어 네 그러시면 접수하실때 저 타깅 조건은 신용성이 문제만 없으시다면 가능하신데요.,2,1,대출 사기형,original
phishing_대출 사기형_74,5,현재 고객님께서 신용 분량자 개인세생 파선관찰 중에 어떤 성대진이 있으실까요.,1,1,대출 사기형,original
phishing_대출 사기형_74,6,그럼요.,1,1,대출 사기형,original
phishing_대출 사기형_74,7,어 넷 그로심을 접수해서 가능 하시구요.,2,1,대출 사기형,original
phishing_대출 사기형_74,8,정확한 접수로 위해서 9인임의 재미를 몇가지 간절하게 해주신 분이기고 가수 인안도와 금비 선철도 오물드리겠습니다.,2,1,대출 사기형,original
phishing_대출 사기형_74,9,고객이 지금 직장이실까요?,1,1,대출 사기형,original
phishing_대출 사기형_74,10,문영 중이실가요?,1,1,대출 사기형,original
phishing_대출 사기형_74,11,직장입니다.,1,1,대출 사기형,original
phishing_대출 사기형_74,12,어떤 일을 하고 계실까요?,1,1,대출 사기형,original
phishing_대출 사기형_74,13,여기가 부동산 투자회사거든요.,1,1,대출 사기형,original
phishing_대출 사기형_74,14,투자 회사시고요.,1,1,대출 사기형,original
phishing_대출 사기형_74,15,네.,1,1,대출 사기형,original
phishing_대출 사기형_74,16,그 마신지는 할 말이셨을까요?,1,1,대출 사기형,original
phishing_대출 사기형_74,17,지금 인식한 지 1개월짜라고 하는데요.,1,1,대출 사기형,original
phishing_대출 사기형_74,18,인식할 수 있는 지 1개를 주셨구요.,1,1,대출 사기형,original
phishing_대출 사기형_74,19,"네, 볼금은 어떻게 되실까요?",1,1,대출 사기형,original
phishing_대출 사기형_74,20,볼금을 일단 기본적으로 배상실에 인센티브로 바꿀 거 있거든요.,2,1,대출 사기형,original
phishing_대출 사기형_74,21,그래서 서될 부음은 안 돼 있으시고요.,1,1,대출 사기형,original
phishing_대출 사기형_74,22,죽으려는 건 어떻게 되실까요?,1,1,대출 사기형,original
phishing_대출 사기형_74,23,하나원행입니다.,1,1,대출 사기형,original
phishing_대출 사기형_74,24,하나원 행되시고요.,1,1,대출 사기형,original
phishing_대출 사기형_74,25,오늘 신용카드 이용증권 있으신가요?,1,1,대출 사기형,original
phishing_대출 사기형_74,26,네 신용 카드 어느 카드에서 이용 중이십니까?,1,1,대출 사기형,original
phishing_대출 사기형_74,27,"하나카드 하고요, 패키카드하고 롯데스 그래서 폰맨키리나 인천의 패키는 이용중이십까요?",1,1,대출 사기형,original
phishing_대출 사기형_74,28,네 인터넷에 패키고 아!,1,1,대출 사기형,original
phishing_대출 사기형_74,29,인천에 패키면 하나원액을 이용해 주시는 거구요.,1,1,대출 사기형,original
phishing_대출 사기형_74,30,네 다 이용하러 있습니다.,1,1,대출 사기형,original
phishing_대출 사기형_74,31,어 저희 당사는 당사 들고 이영 안 해주시고요.,2,1,대출 사기형,original
phishing_대출 사기형_74,32,네?,1,1,대출 사기형,original
phishing_대출 사기형_74,33,자 우리 당사 고민은 되는 딸이 이옏안 해주시고 공윤에서 저희 당사특도 이용 중이시기 때문에 금지의 대기용점 3%에 나이해 재받아볼 수 있으시다면?,2,1,대출 사기형,original
phishing_대출 사기형_74,34,네.,1,1,대출 사기형,original
phishing_대출 사기형_74,35,"네, 공회사 지금 그출 이용 중인 건 있으실까요?",1,1,대출 사기형,original
phishing_대출 사기형_74,36,아니요.,1,1,대출 사기형,original
phishing_대출 사기형_74,37,대출은 따로 없으시고요?,1,1,대출 사기형,original
phishing_대출 사기형_74,38,네 요즘은 고민해서 저희 당사가 한금 용돈 어떻게 되실까요?,1,1,대출 사기형,original
phishing_대출 사기형_74,39,응원한 주택자금을 내주시는 거구요.,1,1,대출 사기형,original
phishing_대출 사기형_74,40,그러시면 제가 주택 자금이랑 생활당연까지 해서 고인이 나오신 한 돈 내에서 최대한 누르자 받으시겠습니다.,2,1,대출 사기형,original
phishing_대출 사기형_74,41,고인 거주장도 말씀해주세요.,1,1,대출 사기형,original
phishing_대출 사기형_74,42,동기도 손남시 분당국?,1,1,대출 사기형,original
phishing_대출 사기형_74,43,"손남신 분당 국, 그 후에 돈까지만 말씀해 주시면 되시고요.",1,1,대출 사기형,original
phishing_대출 사기형_74,44,고인의 성함을 공유하셔보시면 해주세요.,1,1,대출 사기형,original
phishing_대출 사기형_74,45,네.,1,1,대출 사기형,original
phishing_대출 사기형_74,46,"네, 그러시구요.",1,1,대출 사기형,original
phishing_대출 사기형_74,47,고인이 본인 하긴 다 생년이라는 사회가 좀 부탁드리기 때문에 하게 되셨고 2011년 3월 20일부터 개인정보 보호포허과 관련해서 고인님이 동의 없이는 개인 정보를 쓰지 마거나 연락 기료할 수 없더라도 법적으로 보호되고 있으니까 안심하셔도 되시구요.,2,1,대출 사기형,original
phishing_대출 사기형_74,48,지금 사용해주시는 이대품 분이 많이 시고요.,1,1,대출 사기형,original
phishing_대출 사기형_74,49,"네, 소중한 정보 감사드립니다.",1,1,대출 사기형,original
phishing_대출 사기형_74,50,가승인안도와 금리 저의 힌트일텐데요?,2,1,대출 사기형,original
phishing_대출 사기형_74,51,그 팀하고 잠시만 기다려주세요.,1,1,대출 사기형,original
phishing_대출 사기형_74,52,여보세요?,1,1,대출 사기형,original
phishing_대출 사기형_74,53,네!,1,1,대출 사기형,original
phishing_대출 사기형_74,54,가승인란도와 긴리 산출되셨구요.,2,1,대출 사기형,original
phishing_대출 사기형_74,55,제가 긴안도 5000만원 긴리를 산장 앞으로 산출 되셨습니다.,2,1,대출 사기형,original
phishing_대출 사기형_74,56,네 이 부분으로 공유가 괜찮으시다면 제가 신사거로서 없어서 옮기니까요.,2,1,대출 사기형,original
phishing_대출 사기형_74,57,"네, 오늘 접수하게 되시네요.",1,1,대출 사기형,original
phishing_대출 사기형_74,58,내일 5등 중의 신사까지 전화가 될 테니까 부지없이 잘 받아주시고요.,2,1,대출 사기형,original
phishing_대출 사기형_74,59,"근데 신사칼에서 철저히 인결제 나시면 국민이 거자하고 계시는 지에게서 현금, 인구일당에 가장 많은 국민냉치점으로 배정을 해 드릴 거고요.",2,1,대출 사기형,original
phishing_대출 사기형_74,60,고객님께서 지켜서 를 참아셔서 국민인행신장 방문해 주셔야 되는데 이 부분 괜찮으시고요?,2,1,대출 사기형,original
phishing_대출 사기형_74,61,서령은 뭐가 필요할까요?,1,1,대출 사기형,original
phishing_대출 사기형_74,62,어... 필요하신 소리는 국민세상도 신사 칼에서 최종 수익을 낳으면 필요한 인소리를 안 내받으실 거예요.,1,1,대출 사기형,original
phishing_대출 사기형_74,63,가성인이 5600여%가 그랬죠 3점 잡고 나오세요.,2,1,대출 사기형,original
phishing_대출 사기형_74,64,"아, 궁금해요?",1,1,대출 사기형,original
phishing_대출 사기형_74,65,네 알겠습니다.,1,1,대출 사기형,original
phishing_대출 사기형_74,66,혹시 나도 궁금하신 상이나 무인상이 있으시면요 2번으로 이정호들이 찾아주시면 제가 친절하게 성담독을 드리겠습니다.,1,1,대출 사기형,original
phishing_대출 사기형_74,67,네 알겠습니다.,1,1,대출 사기형,original
phishing_대출 사기형_74,68,내일 종교 가시기 바랬고요 지금까지 KB 912 이종호들이었습니다.,1,1,대출 사기형,original
phishing_대출 사기형_75,0,내 때기 다 잃려고 그러니까 이 동생이 마지막으로 엄마 목소리 한번 듣고 싶다 해서 전화했다,1,1,대출 사기형,original
phishing_대출 사기형_75,1,전화인 게 잘못 됐네 이 시발 오마 그래서 저한테 제가 어떻게 하면 되니깐?,1,1,대출 사기형,original
phishing_대출 사기형_75,2,니가!,1,1,대출 사기형,original
phishing_대출 사기형_75,3,그러니까 저희 엄마랑 자기한테 어떻게 하면 됩니까?,1,1,대출 사기형,original
phishing_대출 사기형_75,4,니 엄마랑...,1,1,대출 사기형,original
phishing_대출 사기형_75,5,"아니, 니 동생 살리고 싶으면 아저씨가 원하는 걸 해 주든가?",2,1,대출 사기형,original
phishing_대출 사기형_75,6,니는 어땠는데요?,1,1,대출 사기형,original
phishing_대출 사기형_75,7,원하는게 돈이야 웬만정도 손하시는데요 돈 500이 필요된다,3,1,대출 사기형,original
phishing_대출 사기형_75,8,앱 때리지 마 이 새X야 앱 데리지만 일단 건들지마 칼대지 마 몸에 칼 대지 마,3,1,대출 사기형,original
phishing_대출 사기형_75,9,"네, 그래요",1,1,대출 사기형,original
phishing_대출 사기형_75,10,돈은 어떻게 할까요?,1,1,대출 사기형,original
phishing_대출 사기형_75,11,어떻게 하시면 되요?,1,1,대출 사기형,original
phishing_대출 사기형_75,12,일단 바꿔봐라,1,1,대출 사기형,original
phishing_대출 사기형_75,13,너무 니가 찼습니다,1,1,대출 사기형,original
phishing_대출 사기형_75,14,쓰러졌어? 잘 됐네!,1,1,대출 사기형,original
phishing_대출 사기형_75,15,그러면 아저씨가 칼두고 지금부터 손가락 하나하나 달릴테니까 눈깔 파버리고 동영상 찍어서 너한테 넣어줄게,3,1,대출 사기형,original
phishing_대출 사기형_75,16,네가 한번 똑똑 쳐다봐,2,1,대출 사기형,original
phishing_대출 사기형_75,17,알았지,1,1,대출 사기형,original
phishing_대출 사기형_75,18,아니요 그게 아니야 돈을 어떻게 해 드릴까요?,1,1,대출 사기형,original
phishing_대출 사기형_75,19,니가 해줄 수 있나?,1,1,대출 사기형,original
phishing_대출 사기형_75,20,예,1,1,대출 사기형,original
phishing_대출 사기형_75,21,이게 직적으로 전화했더니 내 엄마 아빠가 맞고 걔 형도 맞더라고,1,1,대출 사기형,original
phishing_대출 사기형_75,22,그쪽에서는 나한테 돈 500을 바로 모바일 베인킹으로 우리 애들한테도 오주더라구,3,1,대출 사기형,original
phishing_대출 사기형_75,23,그래서 애는 잘 펴가지고 보내주기로 했는데 이 자식아,1,1,대출 사기형,original
phishing_대출 사기형_75,24,"그걸 보더니 어? 우리 엄마,아빠 형도 그렇게 해줄 수 있다는 거야",1,1,대출 사기형,original
phishing_대출 사기형_75,25,그래서 몸에 칼리지 않았다,2,1,대출 사기형,original
phishing_대출 사기형_75,26,이 동생 때리지 않고 일단은 해 줄 수 있지야,1,1,대출 사기형,original
phishing_대출 사기형_75,27,대장원어 불러줄까?,1,1,대출 사기형,original
phishing_대출 사기형_75,28,네 잠시만요,1,1,대출 사기형,original
