id,segment_risks,label,category,source
normal_aug_0405,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0406,"[1, 1, 1]",0,A,normal_combined
normal_aug_0407,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0408,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0409,"[1, 1, 1]",0,A,normal_combined
normal_aug_0410,"[1, 1, 1]",0,A,normal_combined
normal_aug_0411,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0412,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0413,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0414,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0415,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0416,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0417,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0418,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0419,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0420,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0421,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0422,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0423,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0424,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0425,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0426,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0427,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0428,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0429,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0430,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0431,"[1, 1, 1]",0,B,normal_combined
normal_aug_0432,"[1, 1, 1]",0,B,normal_combined
normal_aug_0433,"[1, 1, 1]",0,B,normal_combined
normal_aug_0434,"[1, 1, 1]",0,B,normal_combined
normal_aug_0435,"[1, 1, 1]",0,B,normal_combined
normal_aug_0436,"[1, 1, 1]",0,B,normal_combined
normal_aug_0437,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0438,"[1, 1, 1]",0,B,normal_combined
normal_aug_0439,"[1, 1, 1]",0,B,normal_combined
normal_aug_0440,"[1, 1, 1]",0,B,normal_combined
normal_aug_0441,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0442,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0443,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0444,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0445,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0446,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0447,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0448,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0449,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0450,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0451,"[1, 1, 1]",0,B,normal_combined
normal_aug_0452,"[1, 1, 1]",0,B,normal_combined
normal_aug_0453,"[1, 1, 1]",0,B,normal_combined
normal_aug_0454,"[1, 1, 1]",0,B,normal_combined
normal_aug_0455,"[1, 1, 1]",0,B,normal_combined
normal_aug_0456,"[1, 1, 1]",0,B,normal_combined
normal_aug_0457,"[1, 1, 1]",0,B,normal_combined
normal_aug_0458,"[1, 1, 1]",0,B,normal_combined
normal_aug_0459,"[1, 1, 1]",0,B,normal_combined
normal_aug_0460,"[1, 1, 1]",0,B,normal_combined
normal_aug_0461,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0462,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0463,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0464,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0465,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0466,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0467,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0468,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0469,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0470,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0471,"[1, 1, 1]",0,B,normal_combined
normal_aug_0472,"[1, 1, 1]",0,B,normal_combined
normal_aug_0473,"[1, 1, 1]",0,B,normal_combined
normal_aug_0474,"[1, 1, 1]",0,B,normal_combined
normal_aug_0475,"[1, 1]",0,B,normal_combined
normal_aug_0476,"[1, 1]",0,B,normal_combined
normal_aug_0477,"[1, 1]",0,B,normal_combined
normal_aug_0478,"[1, 1, 1]",0,B,normal_combined
normal_aug_0479,"[1, 1]",0,B,normal_combined
normal_aug_0480,"[1, 1, 1]",0,B,normal_combined
normal_aug_0481,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0482,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0483,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0484,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0485,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0486,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0487,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0488,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0489,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0490,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0491,"[1, 1, 1]",0,B,normal_combined
normal_aug_0492,"[1, 1, 1]",0,B,normal_combined
normal_aug_0493,"[1, 1, 1]",0,B,normal_combined
normal_aug_0494,"[1, 1, 1]",0,B,normal_combined
normal_aug_0495,"[1, 1, 1]",0,B,normal_combined
normal_aug_0496,"[1, 1, 1]",0,B,normal_combined
normal_aug_0497,"[1, 1, 1]",0,B,normal_combined
normal_aug_0498,"[1, 1, 1]",0,B,normal_combined
normal_aug_0499,"[1, 1, 1]",0,B,normal_combined
normal_aug_0500,"[1, 1, 1]",0,B,normal_combined
normal_aug_0501,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0502,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0503,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0504,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0505,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0506,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0507,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0508,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0509,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0510,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0511,"[1, 1, 1]",0,B,normal_combined
normal_aug_0512,"[1, 1, 1]",0,B,normal_combined
normal_aug_0513,"[1, 1, 1]",0,B,normal_combined
normal_aug_0514,"[1, 1, 1]",0,B,normal_combined
normal_aug_0515,"[1, 1]",0,B,normal_combined
normal_aug_0516,"[1, 1, 1]",0,B,normal_combined
normal_aug_0517,"[1, 1]",0,B,normal_combined
normal_aug_0518,"[1, 1]",0,B,normal_combined
normal_aug_0519,"[1, 1]",0,B,normal_combined
normal_aug_0520,"[1, 1]",0,B,normal_combined
normal_aug_0521,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0522,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0523,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0524,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0525,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0526,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0527,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0528,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0529,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0530,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0531,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0532,"[1, 1, 1]",0,B,normal_combined
normal_aug_0533,"[1, 1, 1]",0,B,normal_combined
normal_aug_0534,"[1, 1, 1]",0,B,normal_combined
normal_aug_0535,"[1, 1, 1]",0,B,normal_combined
normal_aug_0536,"[1, 1, 1]",0,B,normal_combined
normal_aug_0537,"[1, 1, 1]",0,B,normal_combined
normal_aug_0538,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0539,"[1, 1, 1]",0,B,normal_combined
normal_aug_0540,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0541,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0542,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0543,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0544,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0545,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0546,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0547,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0548,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0549,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0550,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0551,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0552,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0553,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0554,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0555,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0556,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0557,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0558,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0559,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0560,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0561,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0562,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0563,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0564,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0565,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0566,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0567,"[1, 1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0568,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0569,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0570,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0571,"[1, 1, 1]",0,B,normal_combined
normal_aug_0572,"[1, 1, 1]",0,B,normal_combined
normal_aug_0573,"[1, 1, 1]",0,B,normal_combined
normal_aug_0574,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0575,"[1, 1, 1]",0,B,normal_combined
normal_aug_0576,"[1, 1, 1]",0,B,normal_combined
normal_aug_0577,"[1, 1, 1]",0,B,normal_combined
normal_aug_0578,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0579,"[1, 1, 1]",0,B,normal_combined
normal_aug_0580,"[1, 1, 1]",0,B,normal_combined
normal_aug_0581,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0582,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0583,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0584,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0585,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0586,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0587,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0588,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0589,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0590,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0591,"[1, 1, 1]",0,B,normal_combined
normal_aug_0592,"[1, 1, 1]",0,B,normal_combined
normal_aug_0593,"[1, 1, 1]",0,B,normal_combined
normal_aug_0594,"[1, 1, 1]",0,B,normal_combined
normal_aug_0595,"[1, 1, 1]",0,B,normal_combined
normal_aug_0596,"[1, 1, 1]",0,B,normal_combined
normal_aug_0597,"[1, 1, 1]",0,B,normal_combined
normal_aug_0598,"[1, 1, 1]",0,B,normal_combined
normal_aug_0599,"[1, 1, 1]",0,B,normal_combined
normal_aug_0600,"[1, 1, 1]",0,B,normal_combined
normal_aug_0601,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0602,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0603,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0604,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0605,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0606,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0607,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0608,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0609,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0610,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0611,"[1, 1, 1]",0,B,normal_combined
normal_aug_0612,"[1, 1]",0,B,normal_combined
normal_aug_0613,"[1, 1, 1]",0,B,normal_combined
normal_aug_0614,"[1, 1, 1]",0,B,normal_combined
normal_aug_0615,"[1, 1, 1]",0,B,normal_combined
normal_aug_0616,"[1, 1]",0,B,normal_combined
normal_aug_0617,"[1, 1, 1]",0,B,normal_combined
normal_aug_0618,"[1, 1, 1]",0,B,normal_combined
normal_aug_0619,"[1, 1, 1]",0,B,normal_combined
normal_aug_0620,"[1, 1]",0,B,normal_combined
normal_aug_0621,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0622,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0623,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0624,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0625,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0626,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0627,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0628,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0629,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0630,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0631,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0632,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0633,"[1, 1, 1, 1, 1]",0,B,normal_combined
normal_aug_0634,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0635,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0636,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0637,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0638,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0639,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0640,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0641,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0642,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0643,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0644,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0645,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0646,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0647,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0648,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0649,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0650,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0651,"[1, 1, 1]",0,B,normal_combined
normal_aug_0652,"[1, 1, 1]",0,B,normal_combined
normal_aug_0653,"[1, 1, 1]",0,B,normal_combined
normal_aug_0654,"[1, 1]",0,B,normal_combined
normal_aug_0655,"[1, 1]",0,B,normal_combined
normal_aug_0656,"[1, 1]",0,B,normal_combined
normal_aug_0657,"[1, 1, 1]",0,B,normal_combined
normal_aug_0658,"[1, 1]",0,B,normal_combined
normal_aug_0659,"[1, 1]",0,B,normal_combined
normal_aug_0660,"[1, 1]",0,B,normal_combined
normal_aug_0661,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0662,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0663,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0664,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0665,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0666,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0667,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0668,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0669,"[1, 1, 1]",0,A,normal_combined
normal_aug_0670,"[1, 1, 1, 1]",0,A,normal_combined
normal_aug_0671,"[1, 1, 1]",0,B,normal_combined
normal_aug_0672,"[1, 1]",0,B,normal_combined
normal_aug_0673,"[1, 1, 1]",0,B,normal_combined
normal_aug_0674,"[1, 1, 1]",0,B,normal_combined
normal_aug_0675,"[1, 1, 1]",0,B,normal_combined
normal_aug_0676,"[1, 1, 1]",0,B,normal_combined
normal_aug_0677,"[1, 1, 1]",0,B,normal_combined
normal_aug_0678,"[1, 1, 1]",0,B,normal_combined
normal_aug_0679,"[1, 1, 1]",0,B,normal_combined
normal_aug_0680,"[1, 1, 1]",0,B,normal_combined
normal_aug_0681,"[1, 1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0682,"[1, 1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0683,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0684,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0685,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0686,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0687,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0688,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0689,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0690,"[1, 1, 1, 1, 1]",0,A,normal_combined
normal_aug_0691,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0692,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0693,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0694,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0695,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0696,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0697,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0698,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0699,"[1, 1, 1, 1]",0,B,normal_combined
normal_aug_0700,"[1, 1, 1, 1]",0,B,normal_combined
